date,EPU_CAN,IP_CAN,INF_CAN,EX_CAN,IM_CAN,RECESS_CAN,GDP_CAN,GDPC_CAN,EXR_CAN,CCI_CAN,UNEMP_CAN,EPU_GER,IP_GER,INF_GER,UNEMP_GER,IM_GER,EX_GER,RECESS_GER,GDP_GER,GDPC_GER,EXR_GER,EPU_JAP,IP_JAP,INF_JAP,UNEMP_JAP,EX_JAP,RECESS_JAP,GDP_JAP,GDPC_JAP,IM_JAP,EXR_JAP,EPU_USA,IP_USA,YS_USA,INF_USA,UNEMP_USA,EX_USA,IM_USA,RECESS_USA,GDP_USA,GDPC_USA,CCI_USA,EPU_MEX,IP_MEX,INF_MEX,GDP_MEX,EXR_MEX,UNEMP_MEX,GDPC_MEX,IM_MEX,EX_MEX,RECESS_MEX,EPU_CHI,IP_CHI,INF_CHI,IM_CHI,EX_CHI,TB_CHI,RECESS_CHI,EXR_CHI,UNEMP_CHI,GDPC_CHI,GDP_CHI,CCI_CHI,CCI_GER,CCI_JAP,CCI_MEX,YS_CAN,YS_MEX,YS_JAP,YS_CHI,YS_GER
2017-01-01,338.15547,102.7398,1.59688412852977,168893.5,176165.3,0.0,530210.8,,1.3183052631578946,100.145276444611,6.426,335.6415,103.98679166666666,1.50949485109628,,279870.714527482,373621500000.0,0.0,7385.824,,0.885205508269372,,102.8831,0.484199796126385,2.983333,2787.0,0.0,551225.0,,97610.9,114.8721052631579,144.14,98.8158,1.23,2.13011000365961,4.7,2359.904,2885.003,1.0,19398.343,59494.0,98.5,0.2792516,101.738382861305,6.04145724018986,5922.0645,,3.458761,10193.7727193457,2343670.75,2255900.5,0.0,694.84943,,1.59313600071436,13868191.9237833,15799598.1861132,3.73381805009591,1.0,6.8803,4.47,8817.04560829162,12640.2537437444,100.0005,101.4379,100.247,93.74681,0.90238095238095,0.92,0.283,,1.079687
2017-01-01,338.15547,102.7398,1.59688412852977,168893.5,176165.3,0.0,530210.8,,1.3183052631578946,100.145276444611,6.426,335.6415,103.98679166666666,1.50949485109628,,279870.714527482,373621500000.0,0.0,7385.824,,0.885205508269372,,102.8831,0.484199796126385,2.983333,2787.0,0.0,551225.0,,97610.9,114.8721052631579,144.14,98.8158,1.23,2.13011000365961,4.7,2359.904,2885.003,1.0,19398.343,59494.0,98.5,0.2792516,101.738382861305,6.04145724018986,5922.0645,,3.458761,10193.7727193457,2343670.75,2255900.5,0.0,694.84943,,1.59313600071436,13868191.9237833,15799598.1861132,3.73381805009591,1.0,6.8803,4.47,8817.04560829162,12640.2537437444,100.0005,101.4379,100.247,93.74681,0.90238095238095,0.92,0.283,,1.04543
2017-01-01,338.15547,102.7398,1.59688412852977,168893.5,176165.3,0.0,530210.8,,1.3183052631578946,100.145276444611,6.426,335.6415,103.98679166666666,1.50949485109628,,279870.714527482,373621500000.0,0.0,7385.824,,0.885205508269372,,102.8831,0.484199796126385,2.983333,2787.0,0.0,551225.0,,97610.9,114.8721052631579,144.14,98.8158,1.23,2.13011000365961,4.7,2359.904,2885.003,1.0,19398.343,59494.0,98.5,0.2792516,101.738382861305,6.04145724018986,5922.0645,,3.458761,10193.7727193457,2343670.75,2255900.5,0.0,694.84943,,1.59313600071436,13868191.9237833,15799598.1861132,3.73381805009591,1.0,6.8803,4.47,8817.04560829162,12640.2537437444,100.0005,101.4379,100.247,93.74681,0.90238095238095,0.92,0.283,,1.091443
2017-01-01,338.15547,102.7398,1.59688412852977,168893.5,176165.3,0.0,530210.8,,1.3183052631578946,100.145276444611,6.426,335.6415,103.98679166666666,1.50949485109628,,279870.714527482,373621500000.0,0.0,7385.824,,0.885205508269372,,102.8831,0.484199796126385,2.983333,2787.0,0.0,551225.0,,97610.9,114.8721052631579,144.14,98.8158,1.23,2.13011000365961,4.7,2359.904,2885.003,1.0,19398.343,59494.0,98.5,0.2792516,101.738382861305,6.04145724018986,5922.0645,,3.458761,10193.7727193457,2343670.75,2255900.5,0.0,694.84943,,1.59313600071436,13868191.9237833,15799598.1861132,3.73381805009591,1.0,6.8803,4.47,8817.04560829162,12640.2537437444,100.0005,101.4379,100.247,93.74681,0.90238095238095,0.92,0.283,,1.051193
2017-01-01,338.15547,102.7398,1.59688412852977,168893.5,176165.3,0.0,530210.8,,1.3183052631578946,100.145276444611,6.426,335.6415,103.98679166666666,1.50949485109628,,279870.714527482,373621500000.0,0.0,7385.824,,0.885205508269372,,102.8831,0.484199796126385,2.983333,2787.0,0.0,551225.0,,97610.9,114.8721052631579,144.14,98.8158,1.23,2.13011000365961,4.7,2359.904,2885.003,1.0,19398.343,59494.0,98.5,0.2792516,101.738382861305,6.04145724018986,5922.0645,,3.458761,10193.7727193457,2343670.75,2255900.5,0.0,694.84943,,1.59313600071436,13868191.9237833,15799598.1861132,3.73381805009591,1.0,6.8803,4.47,8817.04560829162,12640.2537437444,100.0005,101.4379,100.247,93.74681,0.90238095238095,0.92,0.283,,1.154148
2017-01-01,338.15547,102.7398,1.59688412852977,168893.5,176165.3,0.0,530210.8,,1.3183052631578946,100.145276444611,6.426,335.6415,103.98679166666666,1.50949485109628,,279870.714527482,373621500000.0,0.0,7385.824,,0.885205508269372,,102.8831,0.484199796126385,2.983333,2787.0,0.0,551225.0,,97610.9,114.8721052631579,144.14,98.8158,1.23,2.13011000365961,4.7,2359.904,2885.003,1.0,19398.343,59494.0,98.5,0.2792516,101.738382861305,6.04145724018986,5922.0645,,3.458761,10193.7727193457,2343670.75,2255900.5,0.0,694.84943,,1.59313600071436,13868191.9237833,15799598.1861132,3.73381805009591,1.0,6.8803,4.47,8817.04560829162,12640.2537437444,100.0005,101.4379,100.247,93.74681,0.90238095238095,0.92,0.283,,1.124069
2017-01-01,338.15547,102.7398,1.59688412852977,168893.5,176165.3,0.0,530210.8,,1.3183052631578946,100.145276444611,6.426,335.6415,103.98679166666666,1.50949485109628,,279870.714527482,373621500000.0,0.0,7385.824,,0.885205508269372,,102.8831,0.484199796126385,2.983333,2787.0,0.0,551225.0,,97610.9,114.8721052631579,144.14,98.8158,1.23,2.13011000365961,4.7,2359.904,2885.003,1.0,19398.343,59494.0,98.5,0.2792516,101.738382861305,6.04145724018986,5922.0645,,3.458761,10193.7727193457,2343670.75,2255900.5,0.0,694.84943,,1.59313600071436,13868191.9237833,15799598.1861132,3.73381805009591,1.0,6.8803,4.47,8817.04560829162,12640.2537437444,100.0005,101.4379,100.247,93.74681,0.90238095238095,0.92,0.283,,1.108033
2017-01-01,338.15547,102.7398,1.59688412852977,168893.5,176165.3,0.0,530210.8,,1.3183052631578946,100.145276444611,6.426,335.6415,103.98679166666666,1.50949485109628,,279870.714527482,373621500000.0,0.0,7385.824,,0.885205508269372,,102.8831,0.484199796126385,2.983333,2787.0,0.0,551225.0,,97610.9,114.8721052631579,144.14,98.8158,1.23,2.13011000365961,4.7,2359.904,2885.003,1.0,19398.343,59494.0,98.5,0.2792516,101.738382861305,6.04145724018986,5922.0645,,3.458761,10193.7727193457,2343670.75,2255900.5,0.0,694.84943,,1.59313600071436,13868191.9237833,15799598.1861132,3.73381805009591,1.0,6.8803,4.47,8817.04560829162,12640.2537437444,100.0005,101.4379,100.247,93.74681,0.90238095238095,0.92,0.283,,1.103755
2017-01-01,338.15547,102.7398,1.59688412852977,168893.5,176165.3,0.0,530210.8,,1.3183052631578946,100.145276444611,6.426,335.6415,103.98679166666666,1.50949485109628,,279870.714527482,373621500000.0,0.0,7385.824,,0.885205508269372,,102.8831,0.484199796126385,2.983333,2787.0,0.0,551225.0,,97610.9,114.8721052631579,144.14,98.8158,1.23,2.13011000365961,4.7,2359.904,2885.003,1.0,19398.343,59494.0,98.5,0.2792516,101.738382861305,6.04145724018986,5922.0645,,3.458761,10193.7727193457,2343670.75,2255900.5,0.0,694.84943,,1.59313600071436,13868191.9237833,15799598.1861132,3.73381805009591,1.0,6.8803,4.47,8817.04560829162,12640.2537437444,100.0005,101.4379,100.247,93.74681,0.90238095238095,0.92,0.283,,1.189077
2017-01-01,338.15547,102.7398,1.59688412852977,168893.5,176165.3,0.0,530210.8,,1.3183052631578946,100.145276444611,6.426,335.6415,103.98679166666666,1.50949485109628,,279870.714527482,373621500000.0,0.0,7385.824,,0.885205508269372,,102.8831,0.484199796126385,2.983333,2787.0,0.0,551225.0,,97610.9,114.8721052631579,144.14,98.8158,1.23,2.13011000365961,4.7,2359.904,2885.003,1.0,19398.343,59494.0,98.5,0.2792516,101.738382861305,6.04145724018986,5922.0645,,3.458761,10193.7727193457,2343670.75,2255900.5,0.0,694.84943,,1.59313600071436,13868191.9237833,15799598.1861132,3.73381805009591,1.0,6.8803,4.47,8817.04560829162,12640.2537437444,100.0005,101.4379,100.247,93.74681,0.90238095238095,0.92,0.283,,1.135835
2017-01-01,338.15547,102.7398,1.59688412852977,168893.5,176165.3,0.0,530210.8,,1.3183052631578946,100.145276444611,6.426,335.6415,103.98679166666666,1.50949485109628,,279870.714527482,373621500000.0,0.0,7385.824,,0.885205508269372,,102.8831,0.484199796126385,2.983333,2787.0,0.0,551225.0,,97610.9,114.8721052631579,144.14,98.8158,1.23,2.13011000365961,4.7,2359.904,2885.003,1.0,19398.343,59494.0,98.5,0.2792516,101.738382861305,6.04145724018986,5922.0645,,3.458761,10193.7727193457,2343670.75,2255900.5,0.0,694.84943,,1.59313600071436,13868191.9237833,15799598.1861132,3.73381805009591,1.0,6.8803,4.47,8817.04560829162,12640.2537437444,100.0005,101.4379,100.247,93.74681,0.90238095238095,0.92,0.283,,1.169751
2017-01-01,338.15547,102.7398,1.59688412852977,168893.5,176165.3,0.0,530210.8,,1.3183052631578946,100.145276444611,6.426,335.6415,103.98679166666666,1.50949485109628,,279870.714527482,373621500000.0,0.0,7385.824,,0.885205508269372,,102.8831,0.484199796126385,2.983333,2787.0,0.0,551225.0,,97610.9,114.8721052631579,144.14,98.8158,1.23,2.13011000365961,4.7,2359.904,2885.003,1.0,19398.343,59494.0,98.5,0.2792516,101.738382861305,6.04145724018986,5922.0645,,3.458761,10193.7727193457,2343670.75,2255900.5,0.0,694.84943,,1.59313600071436,13868191.9237833,15799598.1861132,3.73381805009591,1.0,6.8803,4.47,8817.04560829162,12640.2537437444,100.0005,101.4379,100.247,93.74681,0.90238095238095,0.92,0.283,,1.170914
2017-01-01,338.15547,102.7398,1.59688412852977,168893.5,176165.3,0.0,530210.8,,1.3183052631578946,100.145276444611,6.426,335.6415,103.98679166666666,1.50949485109628,,279870.714527482,373621500000.0,0.0,7385.824,,0.885205508269372,,102.8831,0.484199796126385,2.983333,2787.0,0.0,551225.0,,97610.9,114.8721052631579,144.14,98.8158,1.23,2.13011000365961,4.7,2359.904,2885.003,1.0,19398.343,59494.0,98.5,0.2792516,101.738382861305,6.04145724018986,5922.0645,,3.458761,10193.7727193457,2343670.75,2255900.5,0.0,694.84943,,1.59313600071436,13868191.9237833,15799598.1861132,3.73381805009591,1.0,6.8803,4.47,8817.04560829162,12640.2537437444,100.0005,101.4379,100.247,93.74681,0.90238095238095,0.92,0.283,,1.093834
2017-01-01,338.15547,102.7398,1.59688412852977,168893.5,176165.3,0.0,530210.8,,1.3183052631578946,100.145276444611,6.426,335.6415,103.98679166666666,1.50949485109628,,279870.714527482,373621500000.0,0.0,7385.824,,0.885205508269372,,102.8831,0.484199796126385,2.983333,2787.0,0.0,551225.0,,97610.9,114.8721052631579,144.14,98.8158,1.23,2.13011000365961,4.7,2359.904,2885.003,1.0,19398.343,59494.0,98.5,0.2792516,101.738382861305,6.04145724018986,5922.0645,,3.458761,10193.7727193457,2343670.75,2255900.5,0.0,694.84943,,1.59313600071436,13868191.9237833,15799598.1861132,3.73381805009591,1.0,6.8803,4.47,8817.04560829162,12640.2537437444,100.0005,101.4379,100.247,93.74681,0.90238095238095,0.92,0.283,,1.166431
2017-02-01,257.48916,102.5311,,,,0.0,,,1.3109157894736845,100.404132037107,,170.40045,,,,,,0.0,,,,,,,,,0.0,,,,112.91157894736844,119.43,98.4356,1.22,,4.6,,,1.0,,,96.3,,101.393586944005,,,,3.415578,,,,0.0,464.52283,106.3,,,,,1.0,6.8692,,,,100.3772,101.3913,100.3589,94.08529,0.92210526315789,,0.321,,1.192217
2017-02-01,257.48916,102.5311,,,,0.0,,,1.3109157894736845,100.404132037107,,170.40045,,,,,,0.0,,,,,,,,,0.0,,,,112.91157894736844,119.43,98.4356,1.22,,4.6,,,1.0,,,96.3,,101.393586944005,,,,3.415578,,,,0.0,464.52283,106.3,,,,,1.0,6.8692,,,,100.3772,101.3913,100.3589,94.08529,0.92210526315789,,0.321,,1.227974
2017-02-01,257.48916,102.5311,,,,0.0,,,1.3109157894736845,100.404132037107,,170.40045,,,,,,0.0,,,,,,,,,0.0,,,,112.91157894736844,119.43,98.4356,1.22,,4.6,,,1.0,,,96.3,,101.393586944005,,,,3.415578,,,,0.0,464.52283,106.3,,,,,1.0,6.8692,,,,100.3772,101.3913,100.3589,94.08529,0.92210526315789,,0.321,,1.207914
2017-02-01,257.48916,102.5311,,,,0.0,,,1.3109157894736845,100.404132037107,,170.40045,,,,,,0.0,,,,,,,,,0.0,,,,112.91157894736844,119.43,98.4356,1.22,,4.6,,,1.0,,,96.3,,101.393586944005,,,,3.415578,,,,0.0,464.52283,106.3,,,,,1.0,6.8692,,,,100.3772,101.3913,100.3589,94.08529,0.92210526315789,,0.321,,1.231819
2017-02-01,257.48916,102.5311,,,,0.0,,,1.3109157894736845,100.404132037107,,170.40045,,,,,,0.0,,,,,,,,,0.0,,,,112.91157894736844,119.43,98.4356,1.22,,4.6,,,1.0,,,96.3,,101.393586944005,,,,3.415578,,,,0.0,464.52283,106.3,,,,,1.0,6.8692,,,,100.3772,101.3913,100.3589,94.08529,0.92210526315789,,0.321,,1.185852
2017-02-01,257.48916,102.5311,,,,0.0,,,1.3109157894736845,100.404132037107,,170.40045,,,,,,0.0,,,,,,,,,0.0,,,,112.91157894736844,119.43,98.4356,1.22,,4.6,,,1.0,,,96.3,,101.393586944005,,,,3.415578,,,,0.0,464.52283,106.3,,,,,1.0,6.8692,,,,100.3772,101.3913,100.3589,94.08529,0.92210526315789,,0.321,,1.228788
2017-02-01,257.48916,102.5311,,,,0.0,,,1.3109157894736845,100.404132037107,,170.40045,,,,,,0.0,,,,,,,,,0.0,,,,112.91157894736844,119.43,98.4356,1.22,,4.6,,,1.0,,,96.3,,101.393586944005,,,,3.415578,,,,0.0,464.52283,106.3,,,,,1.0,6.8692,,,,100.3772,101.3913,100.3589,94.08529,0.92210526315789,,0.321,,1.191677
2017-02-01,257.48916,102.5311,,,,0.0,,,1.3109157894736845,100.404132037107,,170.40045,,,,,,0.0,,,,,,,,,0.0,,,,112.91157894736844,119.43,98.4356,1.22,,4.6,,,1.0,,,96.3,,101.393586944005,,,,3.415578,,,,0.0,464.52283,106.3,,,,,1.0,6.8692,,,,100.3772,101.3913,100.3589,94.08529,0.92210526315789,,0.321,,1.165128
2017-02-01,257.48916,102.5311,,,,0.0,,,1.3109157894736845,100.404132037107,,170.40045,,,,,,0.0,,,,,,,,,0.0,,,,112.91157894736844,119.43,98.4356,1.22,,4.6,,,1.0,,,96.3,,101.393586944005,,,,3.415578,,,,0.0,464.52283,106.3,,,,,1.0,6.8692,,,,100.3772,101.3913,100.3589,94.08529,0.92210526315789,,0.321,,1.200709
2017-02-01,257.48916,102.5311,,,,0.0,,,1.3109157894736845,100.404132037107,,170.40045,,,,,,0.0,,,,,,,,,0.0,,,,112.91157894736844,119.43,98.4356,1.22,,4.6,,,1.0,,,96.3,,101.393586944005,,,,3.415578,,,,0.0,464.52283,106.3,,,,,1.0,6.8692,,,,100.3772,101.3913,100.3589,94.08529,0.92210526315789,,0.321,,1.202624
2017-02-01,257.48916,102.5311,,,,0.0,,,1.3109157894736845,100.404132037107,,170.40045,,,,,,0.0,,,,,,,,,0.0,,,,112.91157894736844,119.43,98.4356,1.22,,4.6,,,1.0,,,96.3,,101.393586944005,,,,3.415578,,,,0.0,464.52283,106.3,,,,,1.0,6.8692,,,,100.3772,101.3913,100.3589,94.08529,0.92210526315789,,0.321,,1.239787
2017-02-01,257.48916,102.5311,,,,0.0,,,1.3109157894736845,100.404132037107,,170.40045,,,,,,0.0,,,,,,,,,0.0,,,,112.91157894736844,119.43,98.4356,1.22,,4.6,,,1.0,,,96.3,,101.393586944005,,,,3.415578,,,,0.0,464.52283,106.3,,,,,1.0,6.8692,,,,100.3772,101.3913,100.3589,94.08529,0.92210526315789,,0.321,,1.172345
2017-02-01,257.48916,102.5311,,,,0.0,,,1.3109157894736845,100.404132037107,,170.40045,,,,,,0.0,,,,,,,,,0.0,,,,112.91157894736844,119.43,98.4356,1.22,,4.6,,,1.0,,,96.3,,101.393586944005,,,,3.415578,,,,0.0,464.52283,106.3,,,,,1.0,6.8692,,,,100.3772,101.3913,100.3589,94.08529,0.92210526315789,,0.321,,1.210967
2017-02-01,257.48916,102.5311,,,,0.0,,,1.3109157894736845,100.404132037107,,170.40045,,,,,,0.0,,,,,,,,,0.0,,,,112.91157894736844,119.43,98.4356,1.22,,4.6,,,1.0,,,96.3,,101.393586944005,,,,3.415578,,,,0.0,464.52283,106.3,,,,,1.0,6.8692,,,,100.3772,101.3913,100.3589,94.08529,0.92210526315789,,0.321,,1.234423
2017-02-01,257.48916,102.5311,,,,0.0,,,1.3109157894736845,100.404132037107,,170.40045,,,,,,0.0,,,,,,,,,0.0,,,,112.91157894736844,119.43,98.4356,1.22,,4.6,,,1.0,,,96.3,,101.393586944005,,,,3.415578,,,,0.0,464.52283,106.3,,,,,1.0,6.8692,,,,100.3772,101.3913,100.3589,94.08529,0.92210526315789,,0.321,,1.20493
2017-02-01,257.48916,102.5311,,,,0.0,,,1.3109157894736845,100.404132037107,,170.40045,,,,,,0.0,,,,,,,,,0.0,,,,112.91157894736844,119.43,98.4356,1.22,,4.6,,,1.0,,,96.3,,101.393586944005,,,,3.415578,,,,0.0,464.52283,106.3,,,,,1.0,6.8692,,,,100.3772,101.3913,100.3589,94.08529,0.92210526315789,,0.321,,1.192411
2017-02-01,257.48916,102.5311,,,,0.0,,,1.3109157894736845,100.404132037107,,170.40045,,,,,,0.0,,,,,,,,,0.0,,,,112.91157894736844,119.43,98.4356,1.22,,4.6,,,1.0,,,96.3,,101.393586944005,,,,3.415578,,,,0.0,464.52283,106.3,,,,,1.0,6.8692,,,,100.3772,101.3913,100.3589,94.08529,0.92210526315789,,0.321,,1.180858
2017-02-01,257.48916,102.5311,,,,0.0,,,1.3109157894736845,100.404132037107,,170.40045,,,,,,0.0,,,,,,,,,0.0,,,,112.91157894736844,119.43,98.4356,1.22,,4.6,,,1.0,,,96.3,,101.393586944005,,,,3.415578,,,,0.0,464.52283,106.3,,,,,1.0,6.8692,,,,100.3772,101.3913,100.3589,94.08529,0.92210526315789,,0.321,,1.157971
2017-02-01,257.48916,102.5311,,,,0.0,,,1.3109157894736845,100.404132037107,,170.40045,,,,,,0.0,,,,,,,,,0.0,,,,112.91157894736844,119.43,98.4356,1.22,,4.6,,,1.0,,,96.3,,101.393586944005,,,,3.415578,,,,0.0,464.52283,106.3,,,,,1.0,6.8692,,,,100.3772,101.3913,100.3589,94.08529,0.92210526315789,,0.321,,1.205629
2017-02-01,257.48916,102.5311,,,,0.0,,,1.3109157894736845,100.404132037107,,170.40045,,,,,,0.0,,,,,,,,,0.0,,,,112.91157894736844,119.43,98.4356,1.22,,4.6,,,1.0,,,96.3,,101.393586944005,,,,3.415578,,,,0.0,464.52283,106.3,,,,,1.0,6.8692,,,,100.3772,101.3913,100.3589,94.08529,0.92210526315789,,0.321,,1.147365
2017-03-01,262.14936,103.175,,,,0.0,,,1.3387,100.565691321027,,222.12303,,,,,,0.0,,,,,,,,,0.0,,,,112.91652173913045,112.85,99.0492,1.17,,4.4,,,1.0,,,96.9,,102.044946424819,,,,3.519403,,,,0.0,533.30438,107.6,,,,,1.0,6.891,,,,100.564,101.4719,100.4612,95.09477,0.9943478260869598,0.4800000000000004,0.254,0.3542,1.204531
2017-03-01,262.14936,103.175,,,,0.0,,,1.3387,100.565691321027,,222.12303,,,,,,0.0,,,,,,,,,0.0,,,,112.91652173913045,112.85,99.0492,1.17,,4.4,,,1.0,,,96.9,,102.044946424819,,,,3.519403,,,,0.0,533.30438,107.6,,,,,1.0,6.891,,,,100.564,101.4719,100.4612,95.09477,0.9943478260869598,0.4800000000000004,0.254,0.3542,1.219937
2017-03-01,262.14936,103.175,,,,0.0,,,1.3387,100.565691321027,,222.12303,,,,,,0.0,,,,,,,,,0.0,,,,112.91652173913045,112.85,99.0492,1.17,,4.4,,,1.0,,,96.9,,102.044946424819,,,,3.519403,,,,0.0,533.30438,107.6,,,,,1.0,6.891,,,,100.564,101.4719,100.4612,95.09477,0.9943478260869598,0.4800000000000004,0.254,0.3542,1.206057
2017-03-01,262.14936,103.175,,,,0.0,,,1.3387,100.565691321027,,222.12303,,,,,,0.0,,,,,,,,,0.0,,,,112.91652173913045,112.85,99.0492,1.17,,4.4,,,1.0,,,96.9,,102.044946424819,,,,3.519403,,,,0.0,533.30438,107.6,,,,,1.0,6.891,,,,100.564,101.4719,100.4612,95.09477,0.9943478260869598,0.4800000000000004,0.254,0.3542,1.247734
2017-03-01,262.14936,103.175,,,,0.0,,,1.3387,100.565691321027,,222.12303,,,,,,0.0,,,,,,,,,0.0,,,,112.91652173913045,112.85,99.0492,1.17,,4.4,,,1.0,,,96.9,,102.044946424819,,,,3.519403,,,,0.0,533.30438,107.6,,,,,1.0,6.891,,,,100.564,101.4719,100.4612,95.09477,0.9943478260869598,0.4800000000000004,0.254,0.3542,1.277056
2017-03-01,262.14936,103.175,,,,0.0,,,1.3387,100.565691321027,,222.12303,,,,,,0.0,,,,,,,,,0.0,,,,112.91652173913045,112.85,99.0492,1.17,,4.4,,,1.0,,,96.9,,102.044946424819,,,,3.519403,,,,0.0,533.30438,107.6,,,,,1.0,6.891,,,,100.564,101.4719,100.4612,95.09477,0.9943478260869598,0.4800000000000004,0.254,0.3542,1.284855
2017-03-01,262.14936,103.175,,,,0.0,,,1.3387,100.565691321027,,222.12303,,,,,,0.0,,,,,,,,,0.0,,,,112.91652173913045,112.85,99.0492,1.17,,4.4,,,1.0,,,96.9,,102.044946424819,,,,3.519403,,,,0.0,533.30438,107.6,,,,,1.0,6.891,,,,100.564,101.4719,100.4612,95.09477,0.9943478260869598,0.4800000000000004,0.254,0.3542,1.349842
2017-03-01,262.14936,103.175,,,,0.0,,,1.3387,100.565691321027,,222.12303,,,,,,0.0,,,,,,,,,0.0,,,,112.91652173913045,112.85,99.0492,1.17,,4.4,,,1.0,,,96.9,,102.044946424819,,,,3.519403,,,,0.0,533.30438,107.6,,,,,1.0,6.891,,,,100.564,101.4719,100.4612,95.09477,0.9943478260869598,0.4800000000000004,0.254,0.3542,1.302688
2017-03-01,262.14936,103.175,,,,0.0,,,1.3387,100.565691321027,,222.12303,,,,,,0.0,,,,,,,,,0.0,,,,112.91652173913045,112.85,99.0492,1.17,,4.4,,,1.0,,,96.9,,102.044946424819,,,,3.519403,,,,0.0,533.30438,107.6,,,,,1.0,6.891,,,,100.564,101.4719,100.4612,95.09477,0.9943478260869598,0.4800000000000004,0.254,0.3542,1.288723
2017-03-01,262.14936,103.175,,,,0.0,,,1.3387,100.565691321027,,222.12303,,,,,,0.0,,,,,,,,,0.0,,,,112.91652173913045,112.85,99.0492,1.17,,4.4,,,1.0,,,96.9,,102.044946424819,,,,3.519403,,,,0.0,533.30438,107.6,,,,,1.0,6.891,,,,100.564,101.4719,100.4612,95.09477,0.9943478260869598,0.4800000000000004,0.254,0.3542,1.163349
2017-03-01,262.14936,103.175,,,,0.0,,,1.3387,100.565691321027,,222.12303,,,,,,0.0,,,,,,,,,0.0,,,,112.91652173913045,112.85,99.0492,1.17,,4.4,,,1.0,,,96.9,,102.044946424819,,,,3.519403,,,,0.0,533.30438,107.6,,,,,1.0,6.891,,,,100.564,101.4719,100.4612,95.09477,0.9943478260869598,0.4800000000000004,0.254,0.3542,1.16138
2017-03-01,262.14936,103.175,,,,0.0,,,1.3387,100.565691321027,,222.12303,,,,,,0.0,,,,,,,,,0.0,,,,112.91652173913045,112.85,99.0492,1.17,,4.4,,,1.0,,,96.9,,102.044946424819,,,,3.519403,,,,0.0,533.30438,107.6,,,,,1.0,6.891,,,,100.564,101.4719,100.4612,95.09477,0.9943478260869598,0.4800000000000004,0.254,0.3542,1.327218
2017-03-01,262.14936,103.175,,,,0.0,,,1.3387,100.565691321027,,222.12303,,,,,,0.0,,,,,,,,,0.0,,,,112.91652173913045,112.85,99.0492,1.17,,4.4,,,1.0,,,96.9,,102.044946424819,,,,3.519403,,,,0.0,533.30438,107.6,,,,,1.0,6.891,,,,100.564,101.4719,100.4612,95.09477,0.9943478260869598,0.4800000000000004,0.254,0.3542,1.186566
2017-03-01,262.14936,103.175,,,,0.0,,,1.3387,100.565691321027,,222.12303,,,,,,0.0,,,,,,,,,0.0,,,,112.91652173913045,112.85,99.0492,1.17,,4.4,,,1.0,,,96.9,,102.044946424819,,,,3.519403,,,,0.0,533.30438,107.6,,,,,1.0,6.891,,,,100.564,101.4719,100.4612,95.09477,0.9943478260869598,0.4800000000000004,0.254,0.3542,1.245185
2017-03-01,262.14936,103.175,,,,0.0,,,1.3387,100.565691321027,,222.12303,,,,,,0.0,,,,,,,,,0.0,,,,112.91652173913045,112.85,99.0492,1.17,,4.4,,,1.0,,,96.9,,102.044946424819,,,,3.519403,,,,0.0,533.30438,107.6,,,,,1.0,6.891,,,,100.564,101.4719,100.4612,95.09477,0.9943478260869598,0.4800000000000004,0.254,0.3542,1.209152
2017-03-01,262.14936,103.175,,,,0.0,,,1.3387,100.565691321027,,222.12303,,,,,,0.0,,,,,,,,,0.0,,,,112.91652173913045,112.85,99.0492,1.17,,4.4,,,1.0,,,96.9,,102.044946424819,,,,3.519403,,,,0.0,533.30438,107.6,,,,,1.0,6.891,,,,100.564,101.4719,100.4612,95.09477,0.9943478260869598,0.4800000000000004,0.254,0.3542,1.198704
2017-03-01,262.14936,103.175,,,,0.0,,,1.3387,100.565691321027,,222.12303,,,,,,0.0,,,,,,,,,0.0,,,,112.91652173913045,112.85,99.0492,1.17,,4.4,,,1.0,,,96.9,,102.044946424819,,,,3.519403,,,,0.0,533.30438,107.6,,,,,1.0,6.891,,,,100.564,101.4719,100.4612,95.09477,0.9943478260869598,0.4800000000000004,0.254,0.3542,1.135866
2017-03-01,262.14936,103.175,,,,0.0,,,1.3387,100.565691321027,,222.12303,,,,,,0.0,,,,,,,,,0.0,,,,112.91652173913045,112.85,99.0492,1.17,,4.4,,,1.0,,,96.9,,102.044946424819,,,,3.519403,,,,0.0,533.30438,107.6,,,,,1.0,6.891,,,,100.564,101.4719,100.4612,95.09477,0.9943478260869598,0.4800000000000004,0.254,0.3542,1.25701
2017-03-01,262.14936,103.175,,,,0.0,,,1.3387,100.565691321027,,222.12303,,,,,,0.0,,,,,,,,,0.0,,,,112.91652173913045,112.85,99.0492,1.17,,4.4,,,1.0,,,96.9,,102.044946424819,,,,3.519403,,,,0.0,533.30438,107.6,,,,,1.0,6.891,,,,100.564,101.4719,100.4612,95.09477,0.9943478260869598,0.4800000000000004,0.254,0.3542,1.144503
2017-03-01,262.14936,103.175,,,,0.0,,,1.3387,100.565691321027,,222.12303,,,,,,0.0,,,,,,,,,0.0,,,,112.91652173913045,112.85,99.0492,1.17,,4.4,,,1.0,,,96.9,,102.044946424819,,,,3.519403,,,,0.0,533.30438,107.6,,,,,1.0,6.891,,,,100.564,101.4719,100.4612,95.09477,0.9943478260869598,0.4800000000000004,0.254,0.3542,1.276823
