date,YS_GER
2013-10-01,1.869782
2013-10-01,1.890597
2013-10-01,1.872048
2013-10-01,1.869819
2013-10-01,1.862563
2013-10-01,1.909881
2013-10-01,1.913602
2013-10-01,1.919603
2013-10-01,1.929654
2013-10-01,1.949085
2013-10-01,1.937454
2013-10-01,1.90584
2013-10-01,1.901665
2013-10-01,1.876774
2013-10-01,1.857865
2013-10-01,1.832835
2013-10-01,1.823387
2013-10-01,1.809477
2013-10-01,1.809368
2013-10-01,1.799894
2013-10-01,1.803116
2013-11-01,1.818047
2013-11-01,1.807073
2013-11-01,1.828389
2013-11-01,1.841223
2013-11-01,1.848214
2013-11-01,1.885057
2013-11-01,1.879977
2013-11-01,1.928641
2013-11-01,1.915468
2013-11-01,1.875578
2013-11-01,1.868775
2013-11-01,1.857344
2013-11-01,1.861709
2013-11-01,1.873838
2013-11-01,1.912417
2013-11-01,1.875074
2013-11-01,1.844734
2013-11-01,1.845883
2013-11-01,1.848466
2013-11-01,1.842859
2013-11-01,1.844076
2013-12-01,1.869778
2013-12-01,1.863887
2013-12-01,1.889467
2013-12-01,1.901938
2013-12-01,1.902539
2013-12-01,1.88224
2013-12-01,1.872975
2013-12-01,1.862993
2013-12-01,1.852213
2013-12-01,1.849094
2013-12-01,1.847147
2013-12-01,1.856028
2013-12-01,1.861058
2013-12-01,1.895038
2013-12-01,1.900253
2013-12-01,1.910007
2013-12-01,1.912548
2013-12-01,1.963528
2013-12-01,1.984314
2013-12-01,1.99261
2014-01-01,1.987902
2014-01-01,1.986061
2014-01-01,1.959681
2014-01-01,1.935364
2014-01-01,1.933006
2014-01-01,1.950789
2014-01-01,1.938862
2014-01-01,1.913506
2014-01-01,1.891057
2014-01-01,1.894645
2014-01-01,1.867205
2014-01-01,1.867593
2014-01-01,1.839624
2014-01-01,1.847367
2014-01-01,1.863053
2014-01-01,1.826412
2014-01-01,1.808569
2014-01-01,1.798481
2014-01-01,1.809923
2014-01-01,1.797397
2014-01-01,1.803028
2014-01-01,1.787012
2014-02-01,1.773862
2014-02-01,1.776178
2014-02-01,1.769833
2014-02-01,1.777489
2014-02-01,1.781732
2014-02-01,1.782286
2014-02-01,1.794811
2014-02-01,1.811263
2014-02-01,1.799368
2014-02-01,1.8006
2014-02-01,1.805562
2014-02-01,1.790841
2014-02-01,1.78271
2014-02-01,1.79688
2014-02-01,1.78279
2014-02-01,1.79118
2014-02-01,1.765829
2014-02-01,1.746476
2014-02-01,1.709464
2014-02-01,1.724667
2014-03-01,1.684415
2014-03-01,1.71431
2014-03-01,1.720486
2014-03-01,1.717839
2014-03-01,1.709689
2014-03-01,1.684386
2014-03-01,1.715729
2014-03-01,1.675735
2014-03-01,1.655839
2014-03-01,1.636734
2014-03-01,1.638951
2014-03-01,1.645749
2014-03-01,1.663012
2014-03-01,1.676925
2014-03-01,1.650752
2014-03-01,1.633651
2014-03-01,1.641052
2014-03-01,1.639228
2014-03-01,1.640052
2014-03-01,1.643073
2014-03-01,1.650326
2014-04-01,1.649198
2014-04-01,1.66743
2014-04-01,1.666114
2014-04-01,1.6362
2014-04-01,1.626202
2014-04-01,1.636909
2014-04-01,1.637797
2014-04-01,1.611084
2014-04-01,1.585929
2014-04-01,1.591695
2014-04-01,1.589678
2014-04-01,1.571229
2014-04-01,1.569781
2014-04-01,1.586476
2014-04-01,1.575164
2014-04-01,1.558198
2014-04-01,1.534055
2014-04-01,1.54157
2014-04-01,1.576478
2014-04-01,1.563166
2014-05-01,1.558933
2014-05-01,1.552461
2014-05-01,1.541787
2014-05-01,1.555383
2014-05-01,1.552814
2014-05-01,1.562533
2014-05-01,1.564599
2014-05-01,1.556406
2014-05-01,1.519917
2014-05-01,1.494411
2014-05-01,1.491522
2014-05-01,1.503471
2014-05-01,1.530196
2014-05-01,1.543912
2014-05-01,1.525394
2014-05-01,1.533628
2014-05-01,1.531589
2014-05-01,1.522376
2014-05-01,1.482273
2014-05-01,1.477071
2014-05-01,1.494083
2014-06-01,1.505759
2014-06-01,1.550188
2014-06-01,1.576689
2014-06-01,1.583824
2014-06-01,1.50364
2014-06-01,1.503734
2014-06-01,1.532785
2014-06-01,1.546592
2014-06-01,1.565614
2014-06-01,1.556522
2014-06-01,1.529946
2014-06-01,1.55948
2014-06-01,1.545198
2014-06-01,1.483759
2014-06-01,1.514244
2014-06-01,1.497084
2014-06-01,1.496306
2014-06-01,1.453344
2014-06-01,1.425068
2014-06-01,1.42286
2014-06-01,1.422047
2014-07-01,1.425048
2014-07-01,1.444802
2014-07-01,1.477617
2014-07-01,1.437405
2014-07-01,1.438098
2014-07-01,1.405802
2014-07-01,1.398717
2014-07-01,1.371659
2014-07-01,1.377726
2014-07-01,1.381846
2014-07-01,1.362031
2014-07-01,1.363218
2014-07-01,1.341021
2014-07-01,1.3138
2014-07-01,1.306652
2014-07-01,1.322517
2014-07-01,1.297554
2014-07-01,1.332628
2014-07-01,1.311851
2014-07-01,1.291847
2014-07-01,1.270635
2014-07-01,1.289683
2014-07-01,1.332676
2014-08-01,1.321972
2014-08-01,1.288108
2014-08-01,1.314827
2014-08-01,1.273685
2014-08-01,1.254946
2014-08-01,1.218028
2014-08-01,1.231562
2014-08-01,1.233888
2014-08-01,1.227782
2014-08-01,1.194208
2014-08-01,1.184897
2014-08-01,1.202093
2014-08-01,1.190656
2014-08-01,1.174725
2014-08-01,1.169052
2014-08-01,1.155006
2014-08-01,1.151576
2014-08-01,1.123455
2014-08-01,1.081967
2014-08-01,1.060242
2014-08-01,1.078915
2014-09-01,1.097968
2014-09-01,1.142939
2014-09-01,1.158355
2014-09-01,1.199827
2014-09-01,1.179608
2014-09-01,1.173264
2014-09-01,1.245319
2014-09-01,1.256874
2014-09-01,1.249328
2014-09-01,1.280645
2014-09-01,1.261321
2014-09-01,1.26379
2014-09-01,1.270792
2014-09-01,1.289239
2014-09-01,1.255194
2014-09-01,1.231647
2014-09-01,1.201848
2014-09-01,1.188682
2014-09-01,1.18332
2014-09-01,1.184852
2014-09-01,1.163878
2014-09-01,1.155353
2014-10-01,1.119288
2014-10-01,1.133012
2014-10-01,1.133781
2014-10-01,1.124217
2014-10-01,1.121995
2014-10-01,1.102868
2014-10-01,1.107494
2014-10-01,1.09637
2014-10-01,1.095694
2014-10-01,1.056267
2014-10-01,0.987871
2014-10-01,1.003324
2014-10-01,1.0705
2014-10-01,1.059018
2014-10-01,1.074859
2014-10-01,1.074669
2014-10-01,1.085031
2014-10-01,1.084726
2014-10-01,1.067584
2014-10-01,1.077595
2014-10-01,1.075147
2014-10-01,1.0512
2014-10-01,1.046505
2014-11-01,1.043461
2014-11-01,1.008517
2014-11-01,1.025146
2014-11-01,1.033737
2014-11-01,1.03412
2014-11-01,1.019545
2014-11-01,1.019612
2014-11-01,0.998743
2014-11-01,0.997437
2014-11-01,0.990371
2014-11-01,0.991107
2014-11-01,0.984362
2014-11-01,1.003086
2014-11-01,0.977322
2014-11-01,0.957256
2014-11-01,0.964031
2014-11-01,0.938478
2014-11-01,0.920591
2014-11-01,0.885986
2014-11-01,0.868225
2014-12-01,0.866431
2014-12-01,0.905712
2014-12-01,0.925677
2014-12-01,0.916672
2014-12-01,0.930357
2014-12-01,0.887197
2014-12-01,0.86461
2014-12-01,0.854264
2014-12-01,0.837881
2014-12-01,0.812868
2014-12-01,0.813768
2014-12-01,0.761518
2014-12-01,0.771499
2014-12-01,0.815614
2014-12-01,0.81053
2014-12-01,0.806885
2014-12-01,0.803938
2014-12-01,0.807038
2014-12-01,0.768044
2014-12-01,0.761668
2014-12-01,0.764892
2015-01-01,0.727352
2015-01-01,0.705491
2015-01-01,0.638594
2015-01-01,0.681199
2015-01-01,0.716932
2015-01-01,0.736663
2015-01-01,0.683411
2015-01-01,0.683213
2015-01-01,0.62856
2015-01-01,0.656939
2015-01-01,0.650367
2015-01-01,0.651449
2015-01-01,0.651523
2015-01-01,0.657974
2015-01-01,0.76825
2015-01-01,0.56492
2015-01-01,0.546601
2015-01-01,0.557393
2015-01-01,0.560377
2015-01-01,0.559877
2015-01-01,0.535718
2015-02-01,0.507406
2015-02-01,0.544178
2015-02-01,0.579702
2015-02-01,0.584689
2015-02-01,0.587163
2015-02-01,0.589
2015-02-01,0.618208
2015-02-01,0.602823
2015-02-01,0.583611
2015-02-01,0.585347
2015-02-01,0.594117
2015-02-01,0.593138
2015-02-01,0.636042
2015-02-01,0.634169
2015-02-01,0.599838
2015-02-01,0.614114
2015-02-01,0.622715
2015-02-01,0.582272
2015-02-01,0.553164
2015-02-01,0.570145
2015-03-01,0.566288
2015-03-01,0.59602
2015-03-01,0.596383
2015-03-01,0.571142
2015-03-01,0.598778
2015-03-01,0.545009
2015-03-01,0.479024
2015-03-01,0.446428
2015-03-01,0.479812
2015-03-01,0.508491
2015-03-01,0.493476
2015-03-01,0.497191
2015-03-01,0.461485
2015-03-01,0.457092
2015-03-01,0.455019
2015-03-01,0.474699
2015-03-01,0.485981
2015-03-01,0.499605
2015-03-01,0.522473
2015-03-01,0.513412
2015-03-01,0.489788
2015-03-01,0.488299
2015-04-01,0.46769
2015-04-01,0.489963
2015-04-01,0.496915
2015-04-01,0.511758
2015-04-01,0.480551
2015-04-01,0.477805
2015-04-01,0.465514
2015-04-01,0.447735
2015-04-01,0.412161
2015-04-01,0.395854
2015-04-01,0.376855
2015-04-01,0.361895
2015-04-01,0.395691
2015-04-01,0.422265
2015-04-01,0.478263
2015-04-01,0.475513
2015-04-01,0.479949
2015-04-01,0.480214
2015-04-01,0.554668
2015-04-01,0.623451
2015-05-01,0.681758
2015-05-01,0.741208
2015-05-01,0.833442
2015-05-01,0.861497
2015-05-01,0.833783
2015-05-01,0.86415
2015-05-01,0.967284
2015-05-01,0.929636
2015-05-01,0.975054
2015-05-01,0.930084
2015-05-01,0.938288
2015-05-01,0.911635
2015-05-01,0.910791
2015-05-01,0.94307
2015-05-01,0.921894
2015-05-01,0.92091
2015-05-01,0.898006
2015-05-01,0.875819
2015-05-01,0.855345
2015-05-01,0.835812
2015-06-01,0.820492
2015-06-01,0.953083
2015-06-01,1.106143
2015-06-01,1.125188
2015-06-01,1.140061
2015-06-01,1.158598
2015-06-01,1.219574
2015-06-01,1.25465
2015-06-01,1.203085
2015-06-01,1.17877
2015-06-01,1.135479
2015-06-01,1.157361
2015-06-01,1.154965
2015-06-01,1.149857
2015-06-01,1.120108
2015-06-01,1.218251
2015-06-01,1.229412
2015-06-01,1.176998
2015-06-01,1.214006
2015-06-01,1.282365
2015-06-01,1.201201
2015-06-01,1.181132
2015-07-01,1.24513
2015-07-01,1.294038
2015-07-01,1.258717
2015-07-01,1.210801
2015-07-01,1.104516
2015-07-01,1.106782
2015-07-01,1.146349
2015-07-01,1.264602
2015-07-01,1.259418
2015-07-01,1.235896
2015-07-01,1.171393
2015-07-01,1.181913
2015-07-01,1.104071
2015-07-01,1.070662
2015-07-01,1.089737
2015-07-01,1.071197
2015-07-01,1.06551
2015-07-01,1.023404
2015-07-01,0.998242
2015-07-01,1.030051
2015-07-01,1.036408
2015-07-01,1.004831
2015-07-01,0.984614
2015-08-01,0.957991
2015-08-01,0.98163
2015-08-01,1.073328
2015-08-01,1.050927
2015-08-01,1.023603
2015-08-01,1.029462
2015-08-01,0.983614
2015-08-01,0.974933
2015-08-01,0.992207
2015-08-01,1.000317
2015-08-01,0.970689
2015-08-01,0.978068
2015-08-01,0.989861
2015-08-01,0.933414
2015-08-01,0.938314
2015-08-01,0.897001
2015-08-01,1.04705
2015-08-01,1.037191
2015-08-01,1.058221
2015-08-01,1.019388
2015-08-01,1.038911
2015-09-01,1.10755
2015-09-01,1.117054
2015-09-01,1.08715
2015-09-01,1.028626
2015-09-01,1.008891
2015-09-01,1.013207
2015-09-01,1.05617
2015-09-01,1.02983
2015-09-01,1.01081
2015-09-01,0.990827
2015-09-01,1.063484
2015-09-01,1.097143
2015-09-01,1.092263
2015-09-01,0.992634
2015-09-01,1.020393
2015-09-01,0.985059
2015-09-01,0.96554
2015-09-01,0.929404
2015-09-01,1.002241
2015-09-01,0.971454
2015-09-01,0.970105
2015-09-01,0.940252
2015-10-01,0.916769
2015-10-01,0.86789
2015-10-01,0.916409
2015-10-01,0.965257
2015-10-01,0.960457
2015-10-01,0.939352
2015-10-01,0.964885
2015-10-01,0.93808
2015-10-01,0.949489
2015-10-01,0.921002
2015-10-01,0.923854
2015-10-01,0.924332
2015-10-01,0.936957
2015-10-01,0.976196
2015-10-01,0.942745
2015-10-01,0.916255
2015-10-01,0.930289
2015-10-01,0.922902
2015-10-01,0.888095
2015-10-01,0.904861
2015-10-01,0.93263
2015-10-01,0.943418
2015-11-01,0.973276
2015-11-01,0.98251
2015-11-01,0.997166
2015-11-01,1.023516
2015-11-01,1.074546
2015-11-01,1.11024
2015-11-01,1.093718
2015-11-01,1.081186
2015-11-01,1.072116
2015-11-01,1.026033
2015-11-01,1.008722
2015-11-01,1.016398
2015-11-01,1.001178
2015-11-01,0.959137
2015-11-01,0.954353
2015-11-01,1.009541
2015-11-01,0.983978
2015-11-01,0.976442
2015-11-01,0.9855
2015-11-01,0.963985
2015-11-01,0.983329
2015-12-01,1.000171
2015-12-01,1.008639
2015-12-01,1.020264
2015-12-01,1.07866
2015-12-01,1.014461
2015-12-01,0.997563
2015-12-01,1.019654
2015-12-01,1.027706
2015-12-01,0.996546
2015-12-01,1.024791
2015-12-01,1.099833
2015-12-01,1.113902
2015-12-01,1.0784
2015-12-01,1.032991
2015-12-01,1.032789
2015-12-01,1.053204
2015-12-01,1.092877
2015-12-01,1.076502
2015-12-01,1.101888
2015-12-01,1.115249
2016-01-01,1.069218
2016-01-01,1.071825
2016-01-01,1.050385
2016-01-01,1.085845
2016-01-01,1.069432
2016-01-01,1.087962
2016-01-01,1.102389
2016-01-01,1.060011
2016-01-01,1.038759
2016-01-01,1.024365
2016-01-01,1.022535
2016-01-01,1.026853
2016-01-01,0.986338
2016-01-01,0.976367
2016-01-01,1.025064
2016-01-01,1.00166
2016-01-01,0.985099
2016-01-01,0.979204
2016-01-01,0.933966
2016-01-01,0.905492
2016-02-01,0.883281
2016-02-01,0.867332
2016-02-01,0.874285
2016-02-01,0.872589
2016-02-01,0.881743
2016-02-01,0.839994
2016-02-01,0.852133
2016-02-01,0.851649
2016-02-01,0.81933
2016-02-01,0.833838
2016-02-01,0.853131
2016-02-01,0.87038
2016-02-01,0.862657
2016-02-01,0.824445
2016-02-01,0.802279
2016-02-01,0.797843
2016-02-01,0.814529
2016-02-01,0.741941
2016-02-01,0.76145
2016-02-01,0.777183
2016-02-01,0.754477
2016-03-01,0.786982
2016-03-01,0.83282
2016-03-01,0.85711
2016-03-01,0.856961
2016-03-01,0.850528
2016-03-01,0.833163
2016-03-01,0.861826
2016-03-01,0.835541
2016-03-01,0.827734
2016-03-01,0.818335
2016-03-01,0.856269
2016-03-01,0.83204
2016-03-01,0.798327
2016-03-01,0.783127
2016-03-01,0.797685
2016-03-01,0.800041
2016-03-01,0.814417
2016-03-01,0.770683
2016-03-01,0.745772
2016-03-01,0.756061
2016-03-01,0.753047
2016-04-01,0.716474
2016-04-01,0.70842
2016-04-01,0.6759
2016-04-01,0.690768
2016-04-01,0.688759
2016-04-01,0.701904
2016-04-01,0.736932
2016-04-01,0.707627
2016-04-01,0.711467
2016-04-01,0.706694
2016-04-01,0.700573
2016-04-01,0.707477
2016-04-01,0.73812
2016-04-01,0.709414
2016-04-01,0.755266
2016-04-01,0.784174
2016-04-01,0.823811
2016-04-01,0.835625
2016-04-01,0.848456
2016-04-01,0.820779
2016-04-01,0.845631
2016-05-01,0.820693
2016-05-01,0.76766
2016-05-01,0.790183
2016-05-01,0.768817
2016-05-01,0.752084
2016-05-01,0.727814
2016-05-01,0.699863
2016-05-01,0.70092
2016-05-01,0.732591
2016-05-01,0.723226
2016-05-01,0.730816
2016-05-01,0.716035
2016-05-01,0.760089
2016-05-01,0.735213
2016-05-01,0.751919
2016-05-01,0.752835
2016-05-01,0.748728
2016-05-01,0.740349
2016-05-01,0.739348
2016-05-01,0.712696
2016-05-01,0.754003
2016-05-01,0.747851
2016-06-01,0.716275
2016-06-01,0.712163
2016-06-01,0.673261
2016-06-01,0.689133
2016-06-01,0.659909
2016-06-01,0.650831
2016-06-01,0.622371
2016-06-01,0.610398
2016-06-01,0.615022
2016-06-01,0.620063
2016-06-01,0.623424
2016-06-01,0.623368
2016-06-01,0.655551
2016-06-01,0.676449
2016-06-01,0.66925
2016-06-01,0.678448
2016-06-01,0.69044
2016-06-01,0.6364
2016-06-01,0.583907
2016-06-01,0.587231
2016-06-01,0.564997
2016-06-01,0.556519
2016-07-01,0.552908
2016-07-01,0.563151
2016-07-01,0.539841
2016-07-01,0.539803
2016-07-01,0.561572
2016-07-01,0.538818
2016-07-01,0.535599
2016-07-01,0.585629
2016-07-01,0.564207
2016-07-01,0.607876
2016-07-01,0.613039
2016-07-01,0.59743
2016-07-01,0.596287
2016-07-01,0.590575
2016-07-01,0.606295
2016-07-01,0.589662
2016-07-01,0.550857
2016-07-01,0.553268
2016-07-01,0.541918
2016-07-01,0.524979
2016-07-01,0.501485
2016-08-01,0.495874
2016-08-01,0.556663
2016-08-01,0.540736
2016-08-01,0.513404
2016-08-01,0.539853
2016-08-01,0.564312
2016-08-01,0.542115
2016-08-01,0.518339
2016-08-01,0.517428
2016-08-01,0.512524
2016-08-01,0.530052
2016-08-01,0.544844
2016-08-01,0.551579
2016-08-01,0.522075
2016-08-01,0.533437
2016-08-01,0.52981
2016-08-01,0.5144
2016-08-01,0.522467
2016-08-01,0.544309
2016-08-01,0.530489
2016-08-01,0.540301
2016-08-01,0.524279
2016-08-01,0.535097
2016-09-01,0.578989
2016-09-01,0.583458
2016-09-01,0.58462
2016-09-01,0.568934
2016-09-01,0.53139
2016-09-01,0.538406
2016-09-01,0.625303
2016-09-01,0.640628
2016-09-01,0.640547
2016-09-01,0.65802
2016-09-01,0.686048
2016-09-01,0.657274
2016-09-01,0.658423
2016-09-01,0.630492
2016-09-01,0.642967
2016-09-01,0.585768
2016-09-01,0.584432
2016-09-01,0.566389
2016-09-01,0.556884
2016-09-01,0.559689
2016-09-01,0.578453
2016-09-01,0.557733
2016-10-01,0.577501
2016-10-01,0.602122
2016-10-01,0.649491
2016-10-01,0.675001
2016-10-01,0.681352
2016-10-01,0.721582
2016-10-01,0.715017
2016-10-01,0.729271
2016-10-01,0.703565
2016-10-01,0.730023
2016-10-01,0.733677
2016-10-01,0.733507
2016-10-01,0.702166
2016-10-01,0.701173
2016-10-01,0.674415
2016-10-01,0.689812
2016-10-01,0.705259
2016-10-01,0.748675
2016-10-01,0.816721
2016-10-01,0.821291
2016-10-01,0.805922
2016-11-01,0.824366
2016-11-01,0.80388
2016-11-01,0.835231
2016-11-01,0.80807
2016-11-01,0.823306
2016-11-01,0.826135
2016-11-01,0.863064
2016-11-01,0.972697
2016-11-01,0.970492
2016-11-01,1.015916
2016-11-01,0.995673
2016-11-01,1.006721
2016-11-01,0.999851
2016-11-01,0.990478
2016-11-01,1.020795
2016-11-01,1.015724
2016-11-01,1.047786
2016-11-01,1.053682
2016-11-01,1.061431
2016-11-01,1.027348
2016-11-01,1.052179
2016-11-01,1.053487
2016-12-01,1.120715
2016-12-01,1.130784
2016-12-01,1.117561
2016-12-01,1.108006
2016-12-01,1.106726
2016-12-01,1.150321
2016-12-01,1.171943
2016-12-01,1.234299
2016-12-01,1.167979
2016-12-01,1.133158
2016-12-01,1.191434
2016-12-01,1.165472
2016-12-01,1.144732
2016-12-01,1.125529
2016-12-01,1.107727
2016-12-01,1.126759
2016-12-01,1.098027
2016-12-01,1.090625
2016-12-01,1.087592
2016-12-01,1.050828
2016-12-01,1.058224
2017-01-01,1.04543
2017-01-01,1.114336
2017-01-01,1.124531
2017-01-01,1.109687
2017-01-01,1.084751
2017-01-01,1.099788
2017-01-01,1.106999
2017-01-01,1.061151
2017-01-01,1.064337
2017-01-01,1.079687
2017-01-01,1.091443
2017-01-01,1.051193
2017-01-01,1.093834
2017-01-01,1.135835
2017-01-01,1.124069
2017-01-01,1.108033
2017-01-01,1.103755
2017-01-01,1.154148
2017-01-01,1.166431
2017-01-01,1.169751
2017-01-01,1.170914
2017-01-01,1.189077
2017-02-01,1.227974
2017-02-01,1.207914
2017-02-01,1.231819
2017-02-01,1.185852
2017-02-01,1.228788
2017-02-01,1.191677
2017-02-01,1.165128
2017-02-01,1.192217
2017-02-01,1.200709
2017-02-01,1.202624
2017-02-01,1.239787
2017-02-01,1.205629
2017-02-01,1.172345
2017-02-01,1.210967
2017-02-01,1.234423
2017-02-01,1.20493
2017-02-01,1.192411
2017-02-01,1.180858
2017-02-01,1.157971
2017-02-01,1.147365
2017-03-01,1.163349
2017-03-01,1.204531
2017-03-01,1.219937
2017-03-01,1.206057
2017-03-01,1.247734
2017-03-01,1.277056
2017-03-01,1.284855
2017-03-01,1.349842
2017-03-01,1.327218
2017-03-01,1.302688
2017-03-01,1.288723
2017-03-01,1.292987
2017-03-01,1.276823
2017-03-01,1.25701
2017-03-01,1.245185
2017-03-01,1.209152
2017-03-01,1.198704
2017-03-01,1.186566
2017-03-01,1.138105
2017-03-01,1.144503
2017-03-01,1.16138
2017-03-01,1.135866
2017-03-01,1.109756
2017-04-01,1.156186
2017-04-01,1.112835
2017-04-01,1.130525
2017-04-01,1.104229
2017-04-01,1.089564
2017-04-01,1.110516
2017-04-01,1.120986
2017-04-01,1.111403
2017-04-01,1.091786
2017-04-01,1.08985
2017-04-01,1.056853
2017-04-01,1.085426
2017-04-01,1.088306
2017-04-01,1.098958
2017-04-01,1.112133
2017-04-01,1.123224
2017-04-01,1.106012
2017-04-01,1.114072
2017-05-01,1.11369
2017-05-01,1.106113
2017-05-01,1.154233
2017-05-01,1.151474
2017-05-01,1.156765
2017-05-01,1.170901
2017-05-01,1.14492
2017-05-01,1.161672
2017-05-01,1.144946
2017-05-01,1.154685
2017-05-01,1.154346
2017-05-01,1.139489
2017-05-01,1.099012
2017-05-01,1.114909
2017-05-01,1.133401
2017-05-01,1.12789
2017-05-01,1.145468
2017-05-01,1.126818
2017-05-01,1.107291
2017-05-01,1.103751
2017-05-01,1.105
2017-05-01,1.09759
2017-06-01,1.121421
2017-06-01,1.101113
2017-06-01,1.098255
2017-06-01,1.095722
2017-06-01,1.095473
2017-06-01,1.090774
2017-06-01,1.107164
2017-06-01,1.085784
2017-06-01,1.066257
2017-06-01,1.039116
2017-06-01,1.031899
2017-06-01,1.041121
2017-06-01,1.035545
2017-06-01,1.014565
2017-06-01,1.000324
2017-06-01,0.988385
2017-06-01,0.981525
2017-06-01,0.972324
2017-06-01,1.007286
2017-06-01,1.056605
2017-06-01,1.106521
2017-06-01,1.126956
2017-07-01,1.135415
2017-07-01,1.162125
2017-07-01,1.167487
2017-07-01,1.227436
2017-07-01,1.255841
2017-07-01,1.249928
2017-07-01,1.24867
2017-07-01,1.231059
2017-07-01,1.235719
2017-07-01,1.227351
2017-07-01,1.233233
2017-07-01,1.2259
2017-07-01,1.203023
2017-07-01,1.203111
2017-07-01,1.17896
2017-07-01,1.182728
2017-07-01,1.227699
2017-07-01,1.234202
2017-07-01,1.222443
2017-07-01,1.245042
2017-07-01,1.244889
2017-08-01,1.215798
2017-08-01,1.19946
2017-08-01,1.177765
2017-08-01,1.175524
2017-08-01,1.174658
2017-08-01,1.167102
2017-08-01,1.135286
2017-08-01,1.124314
2017-08-01,1.119292
2017-08-01,1.150996
2017-08-01,1.162419
2017-08-01,1.169892
2017-08-01,1.153646
2017-08-01,1.127568
2017-08-01,1.133066
2017-08-01,1.144161
2017-08-01,1.136855
2017-08-01,1.124891
2017-08-01,1.135299
2017-08-01,1.139025
2017-08-01,1.112218
2017-08-01,1.124486
2017-08-01,1.118821
2017-09-01,1.14604
2017-09-01,1.148283
2017-09-01,1.152292
2017-09-01,1.126101
2017-09-01,1.120151
2017-09-01,1.127459
2017-09-01,1.135355
2017-09-01,1.157805
2017-09-01,1.178089
2017-09-01,1.176389
2017-09-01,1.182535
2017-09-01,1.202414
2017-09-01,1.182794
2017-09-01,1.174054
2017-09-01,1.188807
2017-09-01,1.18378
2017-09-01,1.142288
2017-09-01,1.179159
2017-09-01,1.220347
2017-09-01,1.240127
2017-09-01,1.216211
2017-10-01,1.208779
2017-10-01,1.227776
2017-10-01,1.20506
2017-10-01,1.199637
2017-10-01,1.23285
2017-10-01,1.201925
2017-10-01,1.203065
2017-10-01,1.203667
2017-10-01,1.212413
2017-10-01,1.189783
2017-10-01,1.182487
2017-10-01,1.161891
2017-10-01,1.171591
2017-10-01,1.180601
2017-10-01,1.223828
2017-10-01,1.212301
2017-10-01,1.22991
2017-10-01,1.23988
2017-10-01,1.231653
2017-10-01,1.222595
2017-10-01,1.195357
2017-10-01,1.183533
2017-11-01,1.187939
2017-11-01,1.189173
2017-11-01,1.17611
2017-11-01,1.145718
2017-11-01,1.168462
2017-11-01,1.145433
2017-11-01,1.182493
2017-11-01,1.206856
2017-11-01,1.215854
2017-11-01,1.211981
2017-11-01,1.172678
2017-11-01,1.178064
2017-11-01,1.176831
2017-11-01,1.168553
2017-11-01,1.155995
2017-11-01,1.144026
2017-11-01,1.131195
2017-11-01,1.139635
2017-11-01,1.134382
2017-11-01,1.135755
2017-11-01,1.163766
2017-11-01,1.139187
2017-12-01,1.116531
2017-12-01,1.119543
2017-12-01,1.124739
2017-12-01,1.111329
2017-12-01,1.130988
2017-12-01,1.133797
2017-12-01,1.1114
2017-12-01,1.124618
2017-12-01,1.134488
2017-12-01,1.142092
2017-12-01,1.111758
2017-12-01,1.098591
2017-12-01,1.145647
2017-12-01,1.178718
2017-12-01,1.174715
2017-12-01,1.158195
2017-12-01,1.145997
2017-12-01,1.137369
2017-12-01,1.15726
2018-01-01,1.156065
2018-01-01,1.147687
2018-01-01,1.141934
2018-01-01,1.133954
2018-01-01,1.127139
2018-01-01,1.144849
2018-01-01,1.183085
2018-01-01,1.184818
2018-01-01,1.178879
2018-01-01,1.18804
2018-01-01,1.160585
2018-01-01,1.156431
2018-01-01,1.188326
2018-01-01,1.200726
2018-01-01,1.210076
2018-01-01,1.180281
2018-01-01,1.210268
2018-01-01,1.212861
2018-01-01,1.200968
2018-01-01,1.232288
2018-01-01,1.25072
2018-01-01,1.234608
2018-02-01,1.28054
2018-02-01,1.310864
2018-02-01,1.311422
2018-02-01,1.294482
2018-02-01,1.30236
2018-02-01,1.350015
2018-02-01,1.338374
2018-02-01,1.35724
2018-02-01,1.352828
2018-02-01,1.358977
2018-02-01,1.357331
2018-02-01,1.323262
2018-02-01,1.347883
2018-02-01,1.339012
2018-02-01,1.320175
2018-02-01,1.320425
2018-02-01,1.285498
2018-02-01,1.274626
2018-02-01,1.285144
2018-02-01,1.28186
2018-03-01,1.267646
2018-03-01,1.255328
2018-03-01,1.261478
2018-03-01,1.288938
2018-03-01,1.271205
2018-03-01,1.267109
2018-03-01,1.273346
2018-03-01,1.260961
2018-03-01,1.273776
2018-03-01,1.243637
2018-03-01,1.213019
2018-03-01,1.2261
2018-03-01,1.220132
2018-03-01,1.226754
2018-03-01,1.235155
2018-03-01,1.190273
2018-03-01,1.189215
2018-03-01,1.182033
2018-03-01,1.16941
2018-03-01,1.159117
2018-03-01,1.158395
2018-04-01,1.153663
2018-04-01,1.150567
2018-04-01,1.157514
2018-04-01,1.150378
2018-04-01,1.144854
2018-04-01,1.135031
2018-04-01,1.123679
2018-04-01,1.14193
2018-04-01,1.15738
2018-04-01,1.155154
2018-04-01,1.154452
2018-04-01,1.146371
2018-04-01,1.192224
2018-04-01,1.214775
2018-04-01,1.226699
2018-04-01,1.240802
2018-04-01,1.240593
2018-04-01,1.224026
2018-04-01,1.194668
2018-04-01,1.199663
