date,EPU_MEX,IP_MEX,INF_YoY_MEX,GDP_MEX,2YS_MEX,1OYS_MEX,EXR_MEX,UNEMP_MEX,GDPC_MEX,IM_MEX,EX_MEX,RECESS_MEX,INF_MEX
1997-06-01,,75.2256057900248,,,22.61,,,3.6,,,,0.0,20.349
1997-07-01,0.1988467,75.7815821015704,,3922.3615,20.73,,,4.0,,814235.625,812218.6875,0.0,19.696
1997-08-01,,76.3842274756331,,,21.18,,,3.6,,,,0.0,19.176
1997-09-01,,76.4888864205348,,,21.22,,,3.4,,,,0.0,18.762
1997-10-01,0.2016807,77.4422126611706,,4033.01,20.13,,,3.3,,846861.3125,831056.625,0.0,18.235
1997-11-01,,77.9909711175101,,,22.05,,,3.4,,,,0.0,17.774
1997-12-01,,78.1734714117003,,,20.04,,,3.1,,,,0.0,15.719
1998-01-01,0.2650235,79.0865899665685,15.9283950119353,4094.735,19.95,,9.13604,3.5,9161.89527783381,885293.0,847139.625,0.0,15.272
1998-02-01,,80.2663771541871,,,20.47,,,3.4,,,,0.0,15.352
1998-03-01,,80.7764809893506,,,21.43,,,3.3,,,,0.0,15.268
1998-04-01,0.1402131,80.4329063362907,,4124.38975,20.52,,,3.1,,887103.625,868088.1875,0.0,15.103
1998-05-01,,80.841327881015,,,21.0,,,3.3,,,,0.0,14.971
1998-06-01,,79.9035786245393,,,23.2,,,3.3,,,,0.0,15.307
1998-07-01,0.3965893,80.1867937080314,,4144.67125,24.49,,,3.3,,878132.3125,859930.5,0.0,15.412999999999998
1998-08-01,,80.5948689007267,,,27.99,,,3.1,,,,0.0,15.496
1998-09-01,,80.3697855471714,,,,,,3.2,,,,0.0,15.925
1998-10-01,0.3350533,80.542157856883,,4152.32875,,,,3.1,,908226.875,898027.0,0.0,16.654
1998-11-01,,80.5196972941512,,,,,,3.0,,,,0.0,17.406
1998-12-01,,81.189993477553,,,,,,3.1,,,,0.0,18.609
1999-01-01,0.11956,81.2999737757351,16.5856169707538,4188.282,31.27,,9.5604,2.6,9264.97729259968,921707.3125,901576.625,0.0,19.015
1999-02-01,,81.3314380099013,,,28.29,,,3.1,,,,0.0,18.539
1999-03-01,,81.4856974856099,,,25.1,,,2.7,,,,0.0,18.255
1999-04-01,0.1137915,82.1924310621899,,4219.51,23.26,,,2.8,,980454.875,903062.125,0.0,18.234
1999-05-01,,81.4953926119578,,,22.74,,,2.6,,,,0.0,18.006
1999-06-01,,81.1144622483345,,,23.55,,,2.7,,,,0.0,17.393
1999-07-01,0.1679449,81.4534991224552,,4259.019,23.58,,,2.3,,1017385.875,938371.6875,0.0,17.041
1999-08-01,,81.497388366228,,,25.46,,,2.5,,,,0.0,16.579
1999-09-01,,82.4057871411121,,,24.01,,,2.3,,,,0.0,15.827
1999-10-01,0.3786683,81.8911933565171,,4302.277,22.88,,,2.4,,1055907.25,969125.1875,0.0,14.913000000000002
