date,2YS_CHI,10YS_CHI,Spread
2002-07-01,2.008,,
2002-08-01,2.039,,
2002-09-01,2.393,,
2002-10-01,2.383,,
2002-11-01,2.455,,
2002-12-01,2.452,,
2003-01-01,2.307,,
2003-02-01,2.316,,
2003-03-01,2.291,,
2003-04-01,2.238,,
2003-05-01,2.278,,
2003-06-01,2.353,,
2003-07-01,2.312,,
2003-08-01,2.406,,
2003-09-01,2.536,,
2003-10-01,2.837,,
2003-11-01,2.538,,
2003-12-01,2.667,,
2004-01-01,2.599,,
2004-02-01,2.631,,
2004-03-01,2.705,,
2004-04-01,3.314,,
2004-05-01,3.408,,
2004-06-01,3.297,,
2004-07-01,3.494,,
2004-08-01,3.385,,
2004-09-01,3.443,,
2004-10-01,3.487,,
2004-11-01,3.525,,
2004-12-01,3.151,,
2005-01-01,3.211,,
2005-02-01,2.782,,
2005-03-01,2.522,,
2005-04-01,2.364,,
2005-05-01,2.269,,
2005-06-01,1.997,,
2005-07-01,1.779,,
2005-08-01,1.745,,
2005-09-01,1.735,,
2005-10-01,1.681,,
2005-11-01,2.308,,
2005-12-01,1.785,,
2006-01-01,1.863,,
2006-02-01,1.743,,
2006-03-01,1.982,2.9,0.9179999999999999
2006-03-01,,2.9,
2006-03-01,,2.87,
2006-03-01,,2.93,
2006-03-01,,2.9,
2006-03-01,,2.88,
2006-03-01,,2.88,
2006-03-01,,2.89,
2006-03-01,,2.9,
2006-03-01,,2.9,
2006-03-01,,2.91,
2006-03-01,,2.91,
2006-03-01,,2.92,
2006-03-01,,2.93,
2006-03-01,,2.92,
2006-03-01,,2.93,
2006-03-01,,2.912,
2006-03-01,,2.9,
2006-03-01,,2.92,
2006-03-01,,2.92,
2006-03-01,,2.94,
2006-03-01,,2.94,
2006-03-01,,2.94,
2006-04-01,1.995,,
2006-04-01,,2.92,
2006-04-01,,2.92,
2006-04-01,,2.91,
2006-04-01,,2.94,
2006-04-01,,2.9291,
2006-04-01,,2.93,
2006-04-01,,2.97,
2006-04-01,,2.98,
2006-04-01,,2.9405,
2006-04-01,,2.95,
2006-04-01,,2.94,
2006-04-01,,3.01,
2006-04-01,,3.01,
2006-04-01,,3.0,
2006-04-01,,3.048,
2006-04-01,,3.05,
2006-04-01,,3.06,
2006-04-01,,3.05,
2006-04-01,,3.01,
2006-04-01,,3.01,
2006-04-01,,3.0,
2006-04-01,,3.0,
2006-05-01,2.129,,
2006-05-01,,3.02,
2006-05-01,,3.0,
2006-05-01,,3.0,
2006-05-01,,3.0,
2006-05-01,,3.02,
2006-05-01,,3.03,
2006-05-01,,3.02,
2006-05-01,,3.0,
2006-05-01,,3.0,
2006-05-01,,2.99,
2006-05-01,,3.0,
2006-05-01,,3.02,
2006-05-01,,3.0,
2006-05-01,,3.0,
2006-05-01,,3.0,
2006-05-01,,3.03,
2006-05-01,,3.02,
2006-05-01,,3.02,
2006-06-01,2.203,3.03,0.827
2006-06-01,,3.05,
2006-06-01,,3.03,
2006-06-01,,3.02,
2006-06-01,,3.05,
2006-06-01,,3.05,
2006-06-01,,3.03,
2006-06-01,,3.05,
2006-06-01,,3.08,
2006-06-01,,3.09,
2006-06-01,,3.1,
2006-06-01,,3.1,
2006-06-01,,3.12,
2006-06-01,,3.1,
2006-06-01,,3.15,
2006-06-01,,3.12,
2006-06-01,,3.13,
2006-06-01,,3.15,
2006-06-01,,3.15,
2006-06-01,,3.15,
2006-06-01,,3.15,
2006-06-01,,3.165,
2006-07-01,2.305,,
2006-07-01,,3.159,
2006-07-01,,3.15,
2006-07-01,,3.18,
2006-07-01,,3.172,
2006-07-01,,3.18,
2006-07-01,,3.1729,
2006-07-01,,3.1689,
2006-07-01,,3.2,
2006-07-01,,3.23,
2006-07-01,,3.235,
2006-07-01,,3.2,
2006-07-01,,3.2,
2006-07-01,,3.19,
2006-07-01,,3.2,
2006-07-01,,3.2,
2006-07-01,,3.25,
2006-07-01,,3.24,
2006-07-01,,3.25,
2006-07-01,,3.275,
2006-07-01,,3.25,
2006-07-01,,3.26,
2006-08-01,2.302,3.25,0.948
2006-08-01,,3.25,
2006-08-01,,3.24,
2006-08-01,,3.25,
2006-08-01,,3.25,
2006-08-01,,3.25,
2006-08-01,,3.26,
2006-08-01,,3.26,
2006-08-01,,3.255,
2006-08-01,,3.245,
2006-08-01,,3.245,
2006-08-01,,3.24,
2006-08-01,,3.24,
2006-08-01,,3.2,
2006-08-01,,3.26,
2006-08-01,,3.254,
2006-08-01,,3.251,
2006-08-01,,3.248,
2006-08-01,,3.2389,
2006-08-01,,3.256,
2006-08-01,,3.25,
2006-08-01,,3.24,
2006-08-01,,3.238,
2006-09-01,2.167,3.23,1.0630000000000002
2006-09-01,,3.23,
2006-09-01,,3.225,
2006-09-01,,3.21,
2006-09-01,,3.201,
2006-09-01,,3.2,
2006-09-01,,3.2,
2006-09-01,,3.18,
2006-09-01,,3.18,
2006-09-01,,3.172,
2006-09-01,,3.17,
2006-09-01,,3.155,
2006-09-01,,3.15,
2006-09-01,,3.13,
2006-09-01,,3.11,
2006-09-01,,3.05,
2006-09-01,,3.0,
2006-09-01,,3.0,
2006-09-01,,3.0,
2006-09-01,,3.0,
2006-09-01,,3.0,
2006-09-01,,2.999,
2006-10-01,2.192,,
2006-10-01,,3.0,
2006-10-01,,3.0,
2006-10-01,,2.99,
2006-10-01,,2.97,
2006-10-01,,2.9552,
2006-10-01,,2.9541,
2006-10-01,,2.9567,
2006-10-01,,2.9533,
2006-10-01,,2.9535,
2006-10-01,,2.954,
2006-10-01,,2.9523,
2006-10-01,,2.9492,
2006-10-01,,2.9385,
2006-10-01,,2.9498,
2006-10-01,,2.9374,
2006-10-01,,2.9397,
2006-10-01,,2.9406,
2006-10-01,,2.9512,
2006-11-01,2.251,2.9545,0.7035
2006-11-01,,2.9557,
2006-11-01,,2.9561,
2006-11-01,,2.9844,
2006-11-01,,2.989,
2006-11-01,,2.9781,
2006-11-01,,2.972,
2006-11-01,,2.9595,
2006-11-01,,2.9494,
2006-11-01,,2.9682,
2006-11-01,,2.9688,
2006-11-01,,2.9725,
2006-11-01,,2.9632,
2006-11-01,,2.9806,
2006-11-01,,2.9785,
2006-11-01,,3.0518,
2006-11-01,,3.0609,
2006-11-01,,3.0655,
2006-11-01,,3.02,
2006-11-01,,2.9886,
2006-11-01,,2.9811,
2006-11-01,,2.9781,
2006-12-01,2.273,2.9936,0.7205999999999997
2006-12-01,,2.9895,
2006-12-01,,2.9912,
2006-12-01,,2.9851,
2006-12-01,,2.9947,
2006-12-01,,3.0351,
2006-12-01,,3.0527,
2006-12-01,,3.0393,
2006-12-01,,3.0461,
2006-12-01,,3.0335,
2006-12-01,,3.0402,
2006-12-01,,3.0307,
2006-12-01,,3.0232,
2006-12-01,,3.0267,
2006-12-01,,3.0199,
2006-12-01,,3.0364,
2006-12-01,,3.0408,
2006-12-01,,3.0419,
2006-12-01,,3.0408,
2006-12-01,,3.026,
2006-12-01,,3.0202,
2006-12-01,,3.0204,
2006-12-01,,3.0269,
2007-01-01,2.164,,
2007-01-01,,3.0239,
2007-01-01,,3.0211,
2007-01-01,,3.0356,
2007-01-01,,3.0231,
2007-01-01,,3.0102,
2007-01-01,,3.0047,
2007-01-01,,3.0202,
2007-01-01,,3.0167,
2007-01-01,,3.0175,
2007-01-01,,3.0176,
2007-01-01,,3.0273,
2007-01-01,,3.032,
2007-01-01,,3.0277,
2007-01-01,,3.0373,
2007-01-01,,3.0267,
2007-01-01,,3.032,
2007-01-01,,3.0374,
2007-01-01,,3.0427,
2007-01-01,,3.0559,
2007-01-01,,3.0671,
2007-02-01,2.264,3.0676,0.8036000000000003
2007-02-01,,3.0598,
2007-02-01,,3.0765,
2007-02-01,,3.0705,
2007-02-01,,3.0704,
2007-02-01,,3.0814,
2007-02-01,,3.1171,
2007-02-01,,3.1355,
2007-02-01,,3.1367,
2007-02-01,,3.137,
2007-02-01,,3.1365,
2007-02-01,,3.1361,
2007-02-01,,3.11,
2007-02-01,,3.11,
2007-02-01,,3.12,
2007-02-01,,3.1468,
2007-02-01,,3.1466,
2007-03-01,2.38,3.1553,0.7753000000000001
2007-03-01,,3.1683,
2007-03-01,,3.1726,
2007-03-01,,3.179,
2007-03-01,,3.19,
2007-03-01,,3.2192,
2007-03-01,,3.223,
2007-03-01,,3.2278,
2007-03-01,,3.2051,
2007-03-01,,3.2332,
2007-03-01,,3.2876,
2007-03-01,,3.3042,
2007-03-01,,3.337,
2007-03-01,,3.36,
2007-03-01,,3.4,
2007-03-01,,3.395,
2007-03-01,,3.4235,
2007-03-01,,3.42,
2007-03-01,,3.42,
2007-03-01,,3.4245,
2007-03-01,,3.4386,
2007-03-01,,3.4338,
2007-04-01,2.63,,
2007-04-01,,3.43,
2007-04-01,,3.4277,
2007-04-01,,3.44,
2007-04-01,,3.4441,
2007-04-01,,3.4615,
2007-04-01,,3.488,
2007-04-01,,3.4829,
2007-04-01,,3.493,
2007-04-01,,3.4936,
2007-04-01,,3.5202,
2007-04-01,,3.5327,
2007-04-01,,3.5391,
2007-04-01,,3.56,
2007-04-01,,3.57,
2007-04-01,,3.58,
2007-04-01,,3.59,
2007-04-01,,3.6139,
2007-04-01,,3.6349,
2007-04-01,,3.5931,
2007-04-01,,3.5914,
2007-04-01,,3.5883,
2007-04-01,,3.58,
2007-04-01,,3.5916,
2007-05-01,2.948,,
2007-05-01,,3.5933,
2007-05-01,,3.5906,
2007-05-01,,3.63,
2007-05-01,,3.68,
2007-05-01,,3.7,
2007-05-01,,3.7992,
2007-05-01,,3.83,
2007-05-01,,3.83,
2007-05-01,,3.83,
2007-05-01,,3.966,
2007-05-01,,4.05,
2007-05-01,,4.064,
2007-05-01,,4.03,
2007-05-01,,4.05,
2007-05-01,,4.07,
2007-05-01,,4.08,
2007-05-01,,4.07,
2007-05-01,,4.06,
2007-06-01,3.196,4.08,0.8839999999999999
2007-06-01,,4.1393,
2007-06-01,,4.1309,
2007-06-01,,4.1442,
2007-06-01,,4.1427,
2007-06-01,,4.1624,
2007-06-01,,4.1376,
2007-06-01,,4.2199,
2007-06-01,,4.232,
2007-06-01,,4.2669,
2007-06-01,,4.3483,
2007-06-01,,4.3496,
2007-06-01,,4.3969,
2007-06-01,,4.4408,
2007-06-01,,4.47,
2007-06-01,,4.44,
2007-06-01,,4.42,
2007-06-01,,4.4,
2007-06-01,,4.3985,
2007-06-01,,4.4538,
2007-06-01,,4.45,
2007-07-01,3.302,,
2007-07-01,,4.45,
2007-07-01,,4.4726,
2007-07-01,,4.4745,
2007-07-01,,4.475,
2007-07-01,,4.4261,
2007-07-01,,4.4172,
2007-07-01,,4.4896,
2007-07-01,,4.4773,
2007-07-01,,4.4777,
2007-07-01,,4.4634,
2007-07-01,,4.454,
2007-07-01,,4.4542,
2007-07-01,,4.4547,
2007-07-01,,4.455,
2007-07-01,,4.4551,
2007-07-01,,4.477,
2007-07-01,,4.4651,
2007-07-01,,4.33,
2007-07-01,,4.3086,
2007-07-01,,4.3399,
2007-07-01,,4.2848,
2007-07-01,,4.3401,
2007-08-01,3.272,4.2857,1.0137000000000005
2007-08-01,,4.2594,
2007-08-01,,4.2855,
2007-08-01,,4.3861,
2007-08-01,,4.3775,
2007-08-01,,4.3166,
2007-08-01,,4.3178,
2007-08-01,,4.3378,
2007-08-01,,4.357,
2007-08-01,,4.3568,
2007-08-01,,4.3541,
2007-08-01,,4.3529,
2007-08-01,,4.3038,
2007-08-01,,4.2636,
2007-08-01,,4.2445,
2007-08-01,,4.227,
2007-08-01,,4.2064,
2007-08-01,,4.2164,
2007-08-01,,4.136,
2007-08-01,,4.2049,
2007-08-01,,4.2766,
2007-08-01,,4.2739,
2007-08-01,,4.2743,
2007-09-01,3.679,,
2007-09-01,,4.235,
2007-09-01,,4.2328,
2007-09-01,,4.244,
2007-09-01,,4.2677,
2007-09-01,,4.2872,
2007-09-01,,4.2946,
2007-09-01,,4.3615,
2007-09-01,,4.3788,
2007-09-01,,4.3892,
2007-09-01,,4.4893,
2007-09-01,,4.5421,
2007-09-01,,4.5436,
2007-09-01,,4.5474,
2007-09-01,,4.5477,
2007-09-01,,4.495,
2007-09-01,,4.493,
2007-09-01,,4.4859,
2007-09-01,,4.445,
2007-09-01,,4.42,
2007-09-01,,4.39,
2007-09-01,,4.396,
2007-09-01,,4.3877,
2007-10-01,3.596,,
2007-10-01,,4.3664,
2007-10-01,,4.37,
2007-10-01,,4.3737,
2007-10-01,,4.3732,
2007-10-01,,4.3723,
2007-10-01,,4.3746,
2007-10-01,,4.3743,
2007-10-01,,4.45,
2007-10-01,,4.46,
2007-10-01,,4.47,
2007-10-01,,4.48,
2007-10-01,,4.485,
2007-10-01,,4.485,
2007-10-01,,4.485,
2007-10-01,,4.485,
2007-10-01,,4.48,
2007-10-01,,4.484,
2007-10-01,,4.4937,
2007-11-01,4.159,4.5,0.3410000000000002
2007-11-01,,4.5,
2007-11-01,,4.5263,
2007-11-01,,4.5248,
2007-11-01,,4.5441,
2007-11-01,,4.5441,
2007-11-01,,4.5743,
2007-11-01,,4.5863,
2007-11-01,,4.5861,
2007-11-01,,4.5922,
2007-11-01,,4.5973,
2007-11-01,,4.5974,
2007-11-01,,4.5822,
2007-11-01,,4.5569,
2007-11-01,,4.545,
2007-11-01,,4.55,
2007-11-01,,4.54,
2007-11-01,,4.535,
2007-11-01,,4.5247,
2007-11-01,,4.5089,
2007-11-01,,4.5084,
2007-11-01,,4.5086,
2007-12-01,4.058,,
2007-12-01,,4.5085,
2007-12-01,,4.5085,
2007-12-01,,4.5096,
2007-12-01,,4.5038,
2007-12-01,,4.5043,
2007-12-01,,4.4996,
2007-12-01,,4.5116,
2007-12-01,,4.5118,
2007-12-01,,4.5067,
2007-12-01,,4.4251,
2007-12-01,,4.4282,
2007-12-01,,4.4279,
2007-12-01,,4.428,
2007-12-01,,4.4282,
2007-12-01,,4.4526,
2007-12-01,,4.4517,
2007-12-01,,4.4528,
2007-12-01,,4.4541,
2007-12-01,,4.4005,
2007-12-01,,4.4357,
2007-12-01,,4.4253,
2008-01-01,4.032,,
2008-01-01,,4.4363,
2008-01-01,,4.4263,
2008-01-01,,4.4013,
2008-01-01,,4.3948,
2008-01-01,,4.4024,
2008-01-01,,4.4022,
2008-01-01,,4.4067,
2008-01-01,,4.3893,
2008-01-01,,4.402,
2008-01-01,,4.4022,
2008-01-01,,4.4028,
2008-01-01,,4.3978,
2008-01-01,,4.403,
2008-01-01,,4.3777,
2008-01-01,,4.3679,
2008-01-01,,4.2883,
2008-01-01,,4.2433,
2008-01-01,,4.244,
2008-01-01,,4.2226,
2008-01-01,,4.2539,
2008-01-01,,4.2502,
2008-01-01,,4.1937,
2008-02-01,3.654,4.1308,0.4767999999999999
2008-02-01,,4.1307,
2008-02-01,,4.1309,
2008-02-01,,4.1311,
2008-02-01,,4.1458,
2008-02-01,,4.1559,
2008-02-01,,4.1561,
2008-02-01,,4.1791,
2008-02-01,,4.1924,
2008-02-01,,4.2176,
2008-02-01,,4.1744,
2008-02-01,,4.1818,
2008-02-01,,4.16,
2008-02-01,,4.1439,
2008-02-01,,4.1413,
2008-02-01,,4.1436,
2008-02-01,,4.1283,
2008-02-01,,4.1283,
2008-03-01,3.69,,
2008-03-01,,4.1285,
2008-03-01,,4.1521,
2008-03-01,,4.1635,
2008-03-01,,4.1768,
2008-03-01,,4.176,
2008-03-01,,4.1768,
2008-03-01,,4.1953,
2008-03-01,,4.1954,
2008-03-01,,4.17,
2008-03-01,,4.15,
2008-03-01,,4.1248,
2008-03-01,,4.1151,
2008-03-01,,4.075,
2008-03-01,,4.08,
2008-03-01,,4.08,
2008-03-01,,4.077,
2008-03-01,,4.0511,
2008-03-01,,4.0404,
2008-03-01,,4.0008,
2008-03-01,,4.0116,
2008-03-01,,4.046,
2008-04-01,3.624,4.0563,0.43230000000000013
2008-04-01,,4.0517,
2008-04-01,,4.0444,
2008-04-01,,4.045,
2008-04-01,,4.0451,
2008-04-01,,4.0451,
2008-04-01,,4.0405,
2008-04-01,,4.0457,
2008-04-01,,4.0436,
2008-04-01,,4.0244,
2008-04-01,,4.0184,
2008-04-01,,4.0185,
2008-04-01,,4.0085,
2008-04-01,,4.0087,
2008-04-01,,4.009,
2008-04-01,,4.0244,
2008-04-01,,4.0601,
2008-04-01,,4.0654,
2008-04-01,,4.0707,
2008-04-01,,4.0736,
2008-04-01,,4.0725,
2008-05-01,3.667,,
2008-05-01,,4.0704,
2008-05-01,,4.0631,
2008-05-01,,4.0632,
2008-05-01,,4.135,
2008-05-01,,4.1253,
2008-05-01,,4.121,
2008-05-01,,4.1517,
2008-05-01,,4.1486,
2008-05-01,,4.1653,
2008-05-01,,4.1691,
2008-05-01,,4.1493,
2008-05-01,,4.1669,
2008-05-01,,4.1676,
2008-05-01,,4.1677,
2008-05-01,,4.1631,
2008-05-01,,4.1632,
2008-05-01,,4.1636,
2008-05-01,,4.1618,
2008-05-01,,4.1676,
2008-05-01,,4.1636,
2008-05-01,,4.1589,
2008-06-01,3.804,,
2008-06-01,,4.1626,
2008-06-01,,4.1588,
2008-06-01,,4.1589,
2008-06-01,,4.1591,
2008-06-01,,4.1617,
2008-06-01,,4.2069,
2008-06-01,,4.3193,
2008-06-01,,4.3009,
2008-06-01,,4.3128,
2008-06-01,,4.3179,
2008-06-01,,4.3354,
2008-06-01,,4.3356,
2008-06-01,,4.3358,
2008-06-01,,4.4213,
2008-06-01,,4.4716,
2008-06-01,,4.4626,
2008-06-01,,4.4582,
2008-06-01,,4.5182,
2008-06-01,,4.558,
2008-06-01,,4.5285,
2008-07-01,3.934,4.5309,0.5968999999999998
2008-07-01,,4.536,
2008-07-01,,4.5311,
2008-07-01,,4.5313,
2008-07-01,,4.5529,
2008-07-01,,4.5331,
2008-07-01,,4.5059,
2008-07-01,,4.4725,
2008-07-01,,4.4562,
2008-07-01,,4.4328,
2008-07-01,,4.4332,
2008-07-01,,4.4338,
2008-07-01,,4.434,
2008-07-01,,4.4236,
2008-07-01,,4.419,
2008-07-01,,4.4135,
2008-07-01,,4.4136,
2008-07-01,,4.4137,
2008-07-01,,4.4342,
2008-07-01,,4.4374,
2008-07-01,,4.44,
2008-07-01,,4.4351,
2008-07-01,,4.4401,
2008-08-01,3.855,4.4601,0.6050999999999997
2008-08-01,,4.4612,
2008-08-01,,4.4565,
2008-08-01,,4.4411,
2008-08-01,,4.5238,
2008-08-01,,4.4988,
2008-08-01,,4.5596,
2008-08-01,,4.5139,
2008-08-01,,4.5038,
2008-08-01,,4.4736,
2008-08-01,,4.4133,
2008-08-01,,4.4141,
2008-08-01,,4.4042,
2008-08-01,,4.3944,
2008-08-01,,4.3689,
2008-08-01,,4.3554,
2008-08-01,,4.3431,
2008-08-01,,4.3292,
2008-08-01,,4.3096,
2008-08-01,,4.2753,
2008-08-01,,4.2234,
2008-09-01,3.48,4.1363,0.6563000000000003
2008-09-01,,4.1714,
2008-09-01,,4.1411,
2008-09-01,,4.1643,
2008-09-01,,4.1703,
2008-09-01,,4.1705,
2008-09-01,,4.1429,
2008-09-01,,4.1015,
2008-09-01,,4.0631,
2008-09-01,,3.9712,
2008-09-01,,3.8,
2008-09-01,,3.7119,
2008-09-01,,3.712,
2008-09-01,,3.69,
2008-09-01,,3.7594,
2008-09-01,,3.7612,
2008-09-01,,3.7601,
2008-09-01,,3.7276,
2008-09-01,,3.7282,
2008-09-01,,3.7143,
2008-09-01,,3.7155,
2008-10-01,2.68,,
2008-10-01,,3.6809,
2008-10-01,,3.5309,
2008-10-01,,3.3499,
2008-10-01,,3.15,
2008-10-01,,3.051,
2008-10-01,,3.126,
2008-10-01,,3.1593,
2008-10-01,,3.1062,
2008-10-01,,3.1267,
2008-10-01,,3.1768,
2008-10-01,,3.182,
2008-10-01,,3.1826,
2008-10-01,,3.1922,
2008-10-01,,3.1978,
2008-10-01,,3.1931,
2008-10-01,,3.1522,
2008-10-01,,3.1042,
2008-10-01,,3.0694,
2008-10-01,,3.0703,
2008-10-01,,3.0751,
2008-11-01,1.86,,
2008-11-01,,3.0549,
2008-11-01,,3.0569,
2008-11-01,,3.0676,
2008-11-01,,3.0424,
2008-11-01,,2.9767,
2008-11-01,,2.9005,
2008-11-01,,2.9221,
2008-11-01,,2.8969,
2008-11-01,,2.8639,
2008-11-01,,2.9482,
2008-11-01,,2.9984,
2008-11-01,,2.9974,
2008-11-01,,3.0885,
2008-11-01,,3.0531,
2008-11-01,,3.0049,
2008-11-01,,3.0638,
2008-11-01,,3.1728,
2008-11-01,,3.1034,
2008-11-01,,2.9064,
2008-11-01,,2.9905,
2008-12-01,1.244,3.0378,1.7937999999999998
2008-12-01,,3.0306,
2008-12-01,,2.9467,
2008-12-01,,2.9343,
2008-12-01,,2.9061,
2008-12-01,,2.9053,
2008-12-01,,3.0072,
2008-12-01,,3.013,
2008-12-01,,3.004,
2008-12-01,,2.9237,
2008-12-01,,2.9186,
2008-12-01,,2.9243,
2008-12-01,,2.81,
2008-12-01,,2.7043,
2008-12-01,,2.7384,
2008-12-01,,2.739,
2008-12-01,,2.6887,
2008-12-01,,2.7045,
2008-12-01,,2.7047,
2008-12-01,,2.7301,
2008-12-01,,2.7559,
2008-12-01,,2.7566,
2008-12-01,,2.7521,
2009-01-01,1.378,,
2009-01-01,,2.7102,
2009-01-01,,2.73,
2009-01-01,,2.6909,
2009-01-01,,2.6711,
2009-01-01,,2.6716,
2009-01-01,,2.6722,
2009-01-01,,2.7,
2009-01-01,,2.8257,
2009-01-01,,2.8818,
2009-01-01,,2.9897,
2009-01-01,,2.994,
2009-01-01,,3.0123,
2009-01-01,,3.0995,
2009-01-01,,3.1398,
2009-01-01,,3.0619,
2009-01-01,,3.0367,
2009-01-01,,3.0368,
2009-02-01,1.44,3.0502,1.6101999999999999
2009-02-01,,3.1433,
2009-02-01,,3.1766,
2009-02-01,,3.2946,
2009-02-01,,3.4013,
2009-02-01,,3.2967,
2009-02-01,,3.269,
2009-02-01,,3.3001,
2009-02-01,,3.2323,
2009-02-01,,3.1271,
2009-02-01,,3.1321,
2009-02-01,,3.1547,
2009-02-01,,3.1897,
2009-02-01,,3.1703,
2009-02-01,,3.1385,
2009-02-01,,3.1583,
2009-02-01,,3.1555,
2009-02-01,,3.1508,
2009-02-01,,3.1412,
2009-02-01,,3.1447,
2009-02-01,,3.1508,
2009-03-01,1.377,,
2009-03-01,,3.1582,
2009-03-01,,3.1755,
2009-03-01,,3.2075,
2009-03-01,,3.231,
2009-03-01,,3.2291,
2009-03-01,,3.2036,
2009-03-01,,3.178,
2009-03-01,,3.1331,
2009-03-01,,3.1524,
2009-03-01,,3.148,
2009-03-01,,3.1534,
2009-03-01,,3.1249,
2009-03-01,,3.1,
2009-03-01,,3.0768,
2009-03-01,,3.0772,
2009-03-01,,3.0831,
2009-03-01,,3.1295,
2009-03-01,,3.1297,
2009-03-01,,3.1606,
2009-03-01,,3.1594,
2009-03-01,,3.1608,
2009-03-01,,3.1612,
2009-04-01,1.389,3.1618,1.7728
2009-04-01,,3.1714,
2009-04-01,,3.1805,
2009-04-01,,3.1805,
2009-04-01,,3.1869,
2009-04-01,,3.1949,
2009-04-01,,3.1954,
2009-04-01,,3.1953,
2009-04-01,,3.2044,
2009-04-01,,3.2114,
2009-04-01,,3.1841,
2009-04-01,,3.1634,
2009-04-01,,3.1412,
2009-04-01,,3.1616,
2009-04-01,,3.1609,
2009-04-01,,3.1618,
2009-04-01,,3.1571,
2009-04-01,,3.1579,
2009-04-01,,3.1532,
2009-04-01,,3.1286,
2009-04-01,,3.1072,
2009-05-01,1.22,,
2009-05-01,,3.1092,
2009-05-01,,3.1036,
2009-05-01,,3.0795,
2009-05-01,,3.0739,
2009-05-01,,3.0701,
2009-05-01,,3.0698,
2009-05-01,,3.0662,
2009-05-01,,3.0365,
2009-05-01,,3.0318,
2009-05-01,,3.0321,
2009-05-01,,3.0277,
2009-05-01,,3.0384,
2009-05-01,,3.0386,
2009-05-01,,3.0388,
2009-05-01,,3.0434,
2009-05-01,,3.0441,
2009-05-01,,3.0546,
2009-05-01,,3.039,
2009-05-01,,3.0409,
2009-06-01,1.225,3.0615,1.8365
2009-06-01,,3.0515,
2009-06-01,,3.065,
2009-06-01,,3.1349,
2009-06-01,,3.1474,
2009-06-01,,3.1543,
2009-06-01,,3.1481,
2009-06-01,,3.166,
2009-06-01,,3.17,
2009-06-01,,3.1868,
2009-06-01,,3.1947,
2009-06-01,,3.1476,
2009-06-01,,3.1332,
2009-06-01,,3.1536,
2009-06-01,,3.1543,
2009-06-01,,3.1876,
2009-06-01,,3.2325,
2009-06-01,,3.2397,
2009-06-01,,3.2525,
2009-06-01,,3.2628,
2009-06-01,,3.2456,
2009-06-01,,3.2403,
2009-07-01,1.72,3.23,1.51
2009-07-01,,3.2277,
2009-07-01,,3.2534,
2009-07-01,,3.2702,
2009-07-01,,3.2706,
2009-07-01,,3.2709,
2009-07-01,,3.3068,
2009-07-01,,3.3056,
2009-07-01,,3.306,
2009-07-01,,3.3322,
2009-07-01,,3.3816,
2009-07-01,,3.4421,
2009-07-01,,3.451,
2009-07-01,,3.478,
2009-07-01,,3.4697,
2009-07-01,,3.4522,
2009-07-01,,3.4511,
2009-07-01,,3.4588,
2009-07-01,,3.5091,
2009-07-01,,3.4866,
2009-07-01,,3.502,
2009-07-01,,3.4905,
2009-07-01,,3.503,
2009-08-01,1.75,,
2009-08-01,,3.5034,
2009-08-01,,3.515,
2009-08-01,,3.5165,
2009-08-01,,3.5167,
2009-08-01,,3.5168,
2009-08-01,,3.5177,
2009-08-01,,3.518,
2009-08-01,,3.5209,
2009-08-01,,3.5187,
2009-08-01,,3.518,
2009-08-01,,3.5231,
2009-08-01,,3.5242,
2009-08-01,,3.5255,
2009-08-01,,3.5162,
2009-08-01,,3.5276,
2009-08-01,,3.4886,
2009-08-01,,3.4966,
2009-08-01,,3.485,
2009-08-01,,3.4847,
2009-08-01,,3.48,
2009-08-01,,3.4805,
2009-09-01,1.66,3.481,1.821
2009-09-01,,3.4982,
2009-09-01,,3.4862,
2009-09-01,,3.4698,
2009-09-01,,3.4317,
2009-09-01,,3.4268,
2009-09-01,,3.4323,
2009-09-01,,3.451,
2009-09-01,,3.4652,
2009-09-01,,3.4631,
2009-09-01,,3.4581,
2009-09-01,,3.4535,
2009-09-01,,3.4636,
2009-09-01,,3.4741,
2009-09-01,,3.5132,
2009-09-01,,3.5212,
2009-09-01,,3.5126,
2009-09-01,,3.5096,
2009-09-01,,3.5101,
2009-09-01,,3.5103,
2009-09-01,,3.4917,
2009-09-01,,3.5,
2009-09-01,,3.5132,
2009-10-01,1.7,,
2009-10-01,,3.5542,
2009-10-01,,3.5541,
2009-10-01,,3.6043,
2009-10-01,,3.6305,
2009-10-01,,3.6787,
2009-10-01,,3.7,
2009-10-01,,3.7058,
2009-10-01,,3.6789,
2009-10-01,,3.6773,
2009-10-01,,3.6933,
2009-10-01,,3.6587,
2009-10-01,,3.692,
2009-10-01,,3.6925,
2009-10-01,,3.6905,
2009-10-01,,3.6855,
2009-10-01,,3.6818,
2009-10-01,,3.6886,
2009-11-01,1.87,,
2009-11-01,,3.692,
2009-11-01,,3.6944,
2009-11-01,,3.7038,
2009-11-01,,3.7247,
2009-11-01,,3.7303,
2009-11-01,,3.7313,
2009-11-01,,3.7281,
2009-11-01,,3.6988,
2009-11-01,,3.6918,
2009-11-01,,3.6921,
2009-11-01,,3.6927,
2009-11-01,,3.6956,
2009-11-01,,3.6885,
2009-11-01,,3.6866,
2009-11-01,,3.6648,
2009-11-01,,3.6703,
2009-11-01,,3.6504,
2009-11-01,,3.651,
2009-11-01,,3.6459,
2009-11-01,,3.5759,
2009-11-01,,3.5569,
2009-12-01,1.9,3.5723,1.6723
