date,Spread
2020-02-01,-0.025263157894739985
2020-03-01,0.1990909090909091
2020-04-01,0.33714285714285713
2020-05-01,0.25100000000000006
2020-06-01,0.26136363636363596
2020-07-01,0.2563636363636359
2020-08-01,0.2735
2020-09-01,0.3095238095238101
2020-10-01,0.3628571428571429
2020-11-01,0.4185
2020-12-01,0.5309523809523811
2021-01-01,0.6455
2021-02-01,0.8694736842105302
2021-03-01,1.27652173913043
2021-04-01,1.20619047619048
2021-05-01,1.214
2021-06-01,0.9750000000000001
2021-07-01,0.80142857142857
2021-08-01,0.7419047619047601
2021-09-01,0.7329999999999999
2021-10-01,0.5269999999999999
2021-11-01,0.6357142857142901
2021-12-01,0.45999999999999996
2022-01-01,0.4989999999999999
2022-02-01,0.3094736842105299
2022-03-01,-0.17782608695652025
